email_size,attachment_count,hour,day_of_week,content_length
26695,0,12,0,474
14404,1,12,0,254
20872,1,12,0,446
24180,0,12,0,511
29331,1,12,0,390
28073,0,12,0,249
31883,0,12,0,180
30636,0,12,0,408
31689,1,12,0,292
23686,0,12,0,307
19594,0,12,0,376
29416,0,12,0,414
28994,0,12,0,390
17214,4,12,0,254
17859,0,12,0,260
34220,0,12,0,410
22424,0,12,0,546
26126,0,12,0,412
59506,3,12,0,513
20933,1,12,0,188
34023,0,12,0,321
39213,0,12,0,398
35798,0,12,0,333
26879,0,12,0,360
27037,0,12,0,252
37792,0,12,0,324
28441,0,12,0,195
17155,9,12,0,362
23873,0,12,0,450
59171,0,12,0,352
32930,0,12,0,346
26063,0,12,0,384
29620,0,12,0,303
24374,1,12,0,354
26066,0,12,0,265
20506,0,12,0,321
23547,0,12,0,315
14630,1,12,0,425
36272,0,12,0,472
18295,0,12,0,273
45002,0,12,0,561
25951,0,12,0,394
25370,0,12,0,229
28514,0,12,0,390
30849,0,12,0,362
24568,0,12,0,287
38223,0,12,0,482
21263,0,12,0,297
27911,0,12,0,416
26975,2,12,0,398
17603,1,12,0,291
24475,0,12,0,416
22946,0,12,0,357
15813,0,12,0,375
25211,1,12,0,247
20531,1,12,0,422
16673,0,12,0,379
35097,0,12,0,327
24044,0,12,0,331
27549,0,12,0,407
41569,0,12,0,327
29269,0,12,0,458
17858,0,12,0,306
37211,0,12,0,372
17555,1,12,0,278
20001,1,12,0,188
22453,0,12,0,302
22362,0,12,0,412
28398,3,12,0,319
35779,0,12,0,331
28219,0,12,0,436
22251,1,12,0,527
31216,0,12,0,508
31392,0,12,0,329
30566,0,12,0,412
28025,0,12,0,347
35027,1,12,0,418
31124,0,12,0,438
50827,0,12,0,276
33725,0,12,0,354
29811,0,12,0,290
28990,0,12,0,394
35926,0,12,0,282
38616,0,12,0,308
34473,0,12,0,302
23377,0,12,0,486
19417,0,12,0,291
33451,1,12,0,377
35799,0,12,0,448
26979,0,12,0,346
23985,0,12,0,395
35411,0,12,0,379
26951,0,12,0,393
18579,0,12,0,329
37591,0,12,0,247
36991,0,12,0,276
23871,2,12,0,224
17856,0,12,0,324
39311,0,12,0,372
36462,0,12,0,465
24089,0,12,0,400
27743,1,12,0,328
28023,0,12,0,326
40442,0,12,0,325
32457,0,12,0,411
26845,0,12,0,384
26484,0,12,0,214
29107,2,12,0,392
20496,0,12,0,393
47705,0,12,0,284
30167,0,12,0,380
31074,0,12,0,274
32045,0,12,0,374
24978,0,12,0,220
20344,0,12,0,292
33184,2,12,0,294
38151,0,12,0,360
18667,0,12,0,347
14522,0,12,0,366
49851,0,12,0,227
27605,1,12,0,450
31095,0,12,0,323
33312,0,12,0,236
18170,0,12,0,356
16426,0,12,0,205
25727,0,12,0,461
29109,0,12,0,310
18089,0,12,0,300
31741,1,12,0,344
23066,0,12,0,258
31283,0,12,0,359
20970,0,12,0,323
35182,0,12,0,466
33101,0,12,0,341
26940,0,12,0,344
32153,0,12,0,401
43999,0,12,0,405
20913,0,12,0,441
26704,0,12,0,259
38077,0,12,0,356
34807,0,12,0,346
23411,2,12,0,339
28589,0,12,0,338
12135,0,12,0,345
47293,0,12,0,280
24691,0,12,0,297
35270,0,12,0,372
14293,0,12,0,457
23511,0,12,0,369
23433,2,12,0,266
21290,0,12,0,412
37522,4,12,0,388
36681,0,12,0,494
25528,1,12,0,298
33320,1,12,0,368
47285,1,12,0,400
31978,0,12,0,277
51549,0,12,0,257
40379,0,12,0,332
40740,0,12,0,243
25664,1,12,0,415
26797,0,12,0,413
29986,0,12,0,181
21873,0,12,0,381
36387,0,12,0,374
24481,0,12,0,314
48531,1,12,0,371
29087,0,12,0,339
45521,0,12,0,284
17876,0,12,0,368
34080,0,12,0,516
26895,0,12,0,408
26992,1,12,0,358
38802,0,12,0,315
33831,0,12,0,266
32926,0,12,0,400
30491,0,12,0,362
50105,0,12,0,378
23606,0,12,0,477
32939,0,12,0,341
22313,2,12,0,417
36107,0,12,0,535
12576,0,12,0,420
24365,0,12,0,433
21616,0,12,0,457
27782,0,12,0,365
39055,3,12,0,501
30402,1,12,0,443
30162,1,12,0,380
16758,0,12,0,169
29888,0,12,0,363
47536,0,12,0,318
16762,0,12,0,390
29086,1,12,0,407
51357,0,12,0,492
31616,4,12,0,316
19588,0,12,0,360
30758,0,12,0,501
29807,0,12,0,392
56252,0,12,0,243
51659,0,12,0,318
18349,0,12,0,349
14003,1,12,0,535
30326,0,12,0,457
35170,0,12,0,391
32972,0,12,0,305
40525,0,12,0,201
29851,0,12,0,396
42064,2,12,0,429
31427,0,12,0,154
35938,0,12,0,326
20655,0,12,0,395
42445,0,12,0,273
33634,0,12,0,329
19987,0,12,0,306
22564,1,12,0,405
18351,0,12,0,481
18520,0,12,0,347
41151,0,12,0,337
16537,2,12,0,334
38543,0,12,0,401
41867,1,12,0,255
41948,0,12,0,510
24690,0,12,0,329
35410,0,12,0,436
26686,0,12,0,262
22902,0,12,0,343
50286,3,12,0,277
24028,0,12,0,346
28635,2,12,0,280
37960,0,12,0,315
25157,0,12,0,277
28784,0,12,0,427
31497,0,12,0,408
25979,0,12,0,248
28210,2,12,0,436
47441,0,12,0,285
25734,0,12,0,376
45929,0,12,0,319
26816,0,12,0,271
25725,0,12,0,264
31564,0,12,0,382
26078,1,12,0,239
28070,0,12,0,322
24676,0,12,0,284
26962,0,12,0,418
20323,0,12,0,296
21376,1,12,0,393
31783,0,12,0,319
34776,0,12,0,351
50454,0,12,0,309
31154,0,12,0,466
39286,2,12,0,420
25653,0,12,0,369
22145,0,12,0,334
29558,0,12,0,347
28441,1,12,0,275
34163,0,12,0,336
44849,0,12,0,425
24736,0,12,0,406
20573,0,12,0,385
32147,0,12,0,397
18875,0,12,0,280
18190,1,12,0,301
24656,1,12,0,423
31920,0,12,0,326
39895,0,12,0,388
24244,0,12,0,367
37721,0,12,0,304
28712,1,12,0,221
20668,1,12,0,326
27974,2,12,0,238
27020,0,12,0,245
25924,0,12,0,386
26274,1,12,0,379
21252,0,12,0,181
21940,0,12,0,370
33986,0,12,0,288
37347,0,12,0,420
32641,0,12,0,365
36980,0,12,0,278
33043,0,12,0,517
14605,0,12,0,216
57961,0,12,0,368
28181,2,12,0,354
33628,0,12,0,314
15651,0,12,0,397
17747,0,12,0,273
34031,1,12,0,264
33862,0,12,0,486
44037,0,12,0,333
38889,0,12,0,375
26155,0,12,0,464
44442,0,12,0,248
19929,0,12,0,334
23539,0,12,0,325
33465,0,12,0,403
24556,0,12,0,483
29306,0,12,0,310
23345,0,12,0,501
28676,0,12,0,319
26320,0,12,0,258
31661,4,12,0,258
33641,0,12,0,330
37679,1,12,0,304
23775,2,12,0,367
14489,0,12,0,418
47630,0,12,0,358
22199,0,12,0,418
25684,0,12,0,410
20527,0,12,0,297
37315,0,12,0,358
26953,0,12,0,253
33034,0,12,0,398
49073,0,12,0,239
35203,0,12,0,419
25471,0,12,0,365
47721,6,12,0,309
29078,0,12,0,366
29142,0,12,0,191
25381,0,12,0,395
33217,0,12,0,286
21846,0,12,0,403
37183,0,12,0,440
17847,0,12,0,284
18589,0,12,0,397
26238,0,12,0,464
31831,0,12,0,329
24338,2,12,0,352
16338,0,12,0,373
28626,3,12,0,416
33439,0,12,0,428
32817,0,12,0,338
28086,0,12,0,406
26316,0,12,0,401
24190,0,12,0,284
51351,0,12,0,267
20331,0,12,0,406
24582,0,12,0,301
25423,0,12,0,406
19471,0,12,0,340
16738,4,12,0,308
42882,0,12,0,438
59967,0,12,0,358
30467,0,12,0,196
17057,0,12,0,306
24404,0,12,0,410
40771,0,12,0,320
28043,0,12,0,286
40717,0,12,0,175
28211,0,12,0,588
32807,0,12,0,236
28925,0,12,0,280
45973,0,12,0,397
42388,1,12,0,269
30763,1,12,0,402
19867,0,12,0,293
23408,0,12,0,237
22622,1,12,0,387
22403,0,12,0,404
31970,1,12,0,315
40948,0,12,0,372
33117,0,12,0,297
37392,0,12,0,454
30644,0,12,0,296
37153,0,12,0,389
18703,0,12,0,437
27277,0,12,0,399
23003,0,12,0,295
23145,2,12,0,387
25617,0,12,0,439
33279,0,12,0,283
25991,3,12,0,437
16752,1,12,0,487
39043,0,12,0,423
15268,0,12,0,518
41608,0,12,0,356
22086,0,12,0,323
26012,0,13,0,432
36410,0,13,0,389
19018,0,13,0,356
31161,0,13,0,291
32953,4,13,0,278
25328,0,13,0,354
17290,0,13,0,254
32168,0,13,0,424
33120,0,13,0,416
42458,0,13,0,397
22249,0,13,0,355
28894,0,13,0,352
18173,0,13,0,425
43429,1,13,0,216
49997,1,13,0,321
24763,1,13,0,404
18601,0,13,0,440
27098,0,13,0,473
18362,1,13,0,348
16042,0,13,0,325
17699,0,13,0,308
41685,0,13,0,287
23857,4,13,0,315
46801,0,13,0,375
39873,1,13,0,449
44577,1,13,0,319
41522,0,13,0,263
28297,0,13,0,450
22486,0,13,0,414
24645,0,13,0,356
49732,0,13,0,560
22486,0,13,0,383
35614,0,13,0,346
35386,0,13,0,381
22696,0,13,0,236
24006,0,13,0,309
25988,2,13,0,287
40757,2,13,0,252
14872,0,13,0,350
23576,0,13,0,463
18745,0,13,0,358
35959,5,13,0,298
19104,0,13,0,372
26750,1,13,0,314
27303,0,13,0,475
32308,0,13,0,340
27635,1,13,0,320
30279,0,13,0,468
16160,0,13,0,295
31583,0,13,0,346
41306,1,13,0,375
35503,0,13,0,413
27696,0,13,0,395
40177,0,13,0,363
26805,2,13,0,430
33932,1,13,0,111
35372,0,13,0,444
59283,0,13,0,345
22024,0,13,0,245
38337,3,13,0,412
16362,0,13,0,337
70430,0,13,0,334
32002,0,13,0,393
49760,0,13,0,400
43340,0,13,0,292
25961,0,13,0,254
33039,0,13,0,438
37197,0,13,0,367
26739,0,13,0,436
30615,0,13,0,340
31573,0,13,0,382
40925,1,13,0,237
19539,0,13,0,501
25930,0,13,0,340
26307,1,13,0,207
20078,0,13,0,250
31112,0,13,0,320
39893,0,13,0,266
30533,0,13,0,294
26902,1,13,0,341
28007,0,13,0,375
21893,0,13,0,370
23831,1,13,0,428
29101,0,13,0,430
41245,0,13,0,303
29274,0,13,0,306
29479,0,13,0,366
19004,0,13,0,407
31966,0,13,0,393
25302,0,13,0,455
41165,2,13,0,351
30505,0,13,0,201
21411,0,13,0,380
28324,0,13,0,380
53992,0,13,0,425
27678,0,13,0,459
31048,0,13,0,372
20387,0,13,0,343
32284,0,13,0,386
25808,0,13,0,288
27860,0,13,0,362
35683,0,13,0,436
38022,0,13,0,299
25589,0,13,0,528
27592,0,13,0,414
38933,2,13,0,228
31026,1,13,0,226
49671,0,13,0,324
50256,0,13,0,367
48702,0,13,0,403
23151,1,13,0,329
25260,0,13,0,430
30434,0,13,0,460
29303,0,13,0,313
26077,0,13,0,388
28868,1,13,0,350
61765,0,13,0,294
30646,0,13,0,404
40298,1,13,0,382
35275,0,13,0,209
22397,0,13,0,357
34646,1,13,0,571
17765,1,13,0,372
10384,0,13,0,429
17996,0,13,0,367
36083,0,13,0,415
19792,0,13,0,433
30810,0,13,0,515
49804,0,13,0,301
16083,2,13,0,261
44464,0,13,0,392
14327,0,13,0,494
27857,0,13,0,382
47753,0,13,0,382
27460,6,13,0,332
27224,0,13,0,171
16205,1,13,0,457
21320,0,13,0,332
21032,0,13,0,318
21752,0,13,0,298
27353,0,13,0,390
17496,0,13,0,435
21195,0,13,0,305
31494,0,13,0,285
25446,0,13,0,354
41978,0,13,0,333
29790,0,13,0,404
36533,0,13,0,419
28454,0,13,0,381
41516,0,13,0,302
44623,0,13,0,332
24388,0,13,0,264
55368,0,13,0,525
54157,1,13,0,334
35507,0,13,0,332
44662,0,13,0,197
28621,0,13,0,419
26788,0,13,0,328
20016,0,13,0,397
49332,1,13,0,280
23638,0,13,0,397
41275,2,13,0,238
42786,1,13,0,448
34239,1,13,0,329
30960,0,13,0,321
35833,1,13,0,366
25786,9,13,0,455
11765,0,13,0,233
26873,0,13,0,336
15830,0,13,0,431
23285,0,13,0,302
22484,1,13,0,489
27590,0,13,0,348
35502,0,13,0,269
24548,0,13,0,178
40537,0,13,0,279
24410,0,13,0,222
51846,0,13,0,392
41202,0,13,0,258
39431,3,13,0,297
23500,2,13,0,168
41538,0,13,0,304
30353,2,13,0,339
14958,0,13,0,485
36029,0,13,0,398
32250,0,13,0,323
25407,1,13,0,309
30495,0,13,0,352
34174,0,13,0,425
20543,0,13,0,318
18532,1,13,0,395
18904,1,13,0,400
53967,0,13,0,355
20586,5,13,0,359
21303,0,13,0,400
25204,6,13,0,307
35550,0,13,0,401
38564,0,13,0,312
23260,3,13,0,442
31009,0,13,0,355
23177,2,13,0,284
26668,0,13,0,362
25737,0,13,0,358
26484,0,13,0,413
28751,0,13,0,295
22145,0,13,0,446
15937,0,13,0,337
65549,0,13,0,385
25071,0,13,0,469
44534,0,13,0,371
24877,0,13,0,305
30612,0,13,0,363
20409,0,13,0,265
17231,1,13,0,335
27826,0,13,0,150
30026,0,13,0,409
29167,0,13,0,468
19754,0,13,0,400
28523,0,13,0,444
38820,0,13,0,364
53646,1,13,0,390
37122,0,13,0,283
37027,4,13,0,398
24288,0,13,0,395
27219,0,13,0,447
25463,4,13,0,302
27324,2,13,0,339
22296,0,13,0,402
35329,1,13,0,275
53676,1,13,0,265
24547,0,13,0,237
31057,3,13,0,242
53398,2,13,0,338
65838,0,13,0,412
46371,0,13,0,286
24904,0,13,0,344
52224,1,13,0,437
31918,0,13,0,418
28518,0,13,0,289
24791,0,13,0,428
27737,0,13,0,312
23926,0,13,0,377
54792,1,13,0,405
30436,0,13,0,334
25183,0,13,0,501
67379,0,13,0,330
28836,1,13,0,302
28312,0,13,0,278
36589,0,13,0,292
40646,0,13,0,419
21550,0,13,0,478
44647,1,13,0,508
35083,0,13,0,533
21504,0,13,0,302
25896,2,13,0,321
40072,0,13,0,332
25951,2,13,0,387
42986,0,13,0,279
22002,3,13,0,413
39347,1,13,0,307
24369,0,13,0,354
18784,0,13,0,516
30904,0,13,0,316
35162,2,13,0,273
40172,2,13,0,374
24533,0,13,0,370
32229,0,13,0,476
32901,0,13,0,291
32702,0,13,0,317
35397,1,13,0,505
20732,0,13,0,339
32601,0,13,0,519
34003,0,13,0,346
25663,0,13,0,319
36211,0,13,0,280
19694,0,13,0,380
41708,1,13,0,167
53310,0,13,0,376
59192,0,13,0,390
19025,0,13,0,424
52067,0,13,0,470
28853,2,13,0,357
37415,0,13,0,288
69851,0,13,0,260
30040,0,13,0,405
50056,0,13,0,340
53456,0,13,0,325
27875,0,13,0,353
15967,4,13,0,342
27443,0,13,0,333
26024,0,13,0,326
20411,0,13,0,367
35269,0,13,0,541
33043,0,13,0,294
28864,3,13,0,335
24261,0,13,0,518
14588,4,13,0,349
45544,0,13,0,262
51081,0,13,0,301
34975,0,13,0,440
15506,1,13,0,256
22586,0,13,0,322
14887,0,13,0,311
55027,0,13,0,358
30982,8,13,0,412
47345,0,13,0,420
39042,9,13,0,275
27932,0,13,0,460
17322,0,13,0,362
52584,0,13,0,330
44794,3,13,0,516
41180,0,13,0,331
22738,0,13,0,400
27862,0,13,0,396
28836,1,13,0,330
40264,0,13,0,433
28198,0,13,0,359
15542,0,13,0,297
24178,0,13,0,292
59123,0,13,0,503
29387,0,13,0,327
17593,0,13,0,278
23042,0,13,0,278
25543,0,13,0,240
30583,0,13,0,474
25141,0,13,0,448
20096,0,13,0,416
38688,0,13,0,372
26067,0,13,0,405
16393,0,13,0,375
38747,0,13,0,382
18675,0,13,0,384
30315,0,13,0,336
32205,0,13,0,353
36383,0,13,0,471
27752,0,13,0,367
21987,0,13,0,319
32022,0,13,0,283
14962,0,13,0,286
26781,0,13,0,321
23500,0,13,0,400
52846,0,13,0,374
33386,1,13,0,369
21860,2,13,0,368
12451,0,13,0,375
23120,0,13,0,327
18922,0,13,0,458
23543,0,13,0,381
45546,0,13,0,348
41002,0,13,0,399
26306,0,13,0,398
34526,2,13,0,388
23620,0,13,0,402
19333,0,13,0,182
37692,0,13,0,313
27157,0,13,0,360
19429,0,13,0,403
32634,0,13,0,259
16796,0,13,0,416
17672,1,13,0,202
21590,0,13,0,335
26852,0,13,0,366
27415,0,13,0,382
50406,0,13,0,235
17131,3,13,0,479
13769,1,13,0,468
47632,0,13,0,410
19996,0,13,0,372
28352,1,13,0,264
22060,0,13,0,464
23560,1,13,0,368
43174,0,13,0,366
21657,0,13,0,471
23534,0,13,0,342
20309,1,13,0,348
26168,9,13,0,128
40482,0,13,0,291
36095,0,13,0,306
30465,0,13,0,468
33068,0,13,0,383
33681,0,13,0,249
32694,0,13,0,458
20862,0,13,0,437
46011,0,13,0,330
21513,0,13,0,323
25594,3,13,0,394
16511,0,13,0,377
24753,1,13,0,379
28677,1,13,0,339
53758,0,13,0,510
21083,0,13,0,329
31998,2,13,0,309
25060,0,13,0,254
49445,0,13,0,432
28817,0,13,0,301
36835,0,13,0,320
27134,1,13,0,363
30406,0,13,0,440
15712,0,13,0,314
18156,0,13,0,241
18411,0,13,0,456
20681,3,13,0,341
28889,0,13,0,499
21089,1,13,0,394
24657,0,13,0,434
40015,0,13,0,246
56273,1,13,0,247
29605,2,13,0,359
25024,1,13,0,300
43904,0,13,0,318
26936,0,13,0,282
43158,0,13,0,367
22865,3,13,0,420
48926,0,13,0,303
24383,0,13,0,473
23105,2,13,0,326
34108,0,13,0,393
45892,0,13,0,437
39674,1,13,0,360
18824,0,13,0,421
43613,0,13,0,301
38471,2,13,0,427
23064,0,13,0,350
28862,0,13,0,345
28458,0,13,0,350
23512,0,13,0,305
15948,4,13,0,265
14752,0,13,0,334
27968,0,13,0,333
33716,2,13,0,489
50290,0,13,0,379
23454,0,13,0,323
32030,0,13,0,405
32043,0,13,0,341
26993,0,13,0,346
21148,0,13,0,350
26537,0,13,0,372
33447,2,13,0,311
51728,1,13,0,317
27016,0,13,0,302
25525,0,13,0,312
39636,0,13,0,428
33392,0,13,0,442
21801,0,13,0,487
15908,0,13,0,358
27248,0,13,0,416
25253,0,13,0,342
24737,0,13,0,283
34772,0,13,0,364
18443,0,13,0,308
13036,0,13,0,288
38448,0,13,0,515
15663,4,13,0,471
30114,0,13,0,343
15860,0,13,0,249
14493,0,13,0,470
24433,2,13,0,403
20561,0,13,0,178
44213,0,13,0,264
34641,2,13,0,197
25268,0,13,0,334
25605,0,13,0,387
20786,0,13,0,472
42418,0,13,0,356
24756,5,13,0,251
41542,0,13,0,327
24576,0,13,0,415
22520,0,13,0,312
21491,0,13,0,350
24188,0,13,0,279
20013,0,13,0,379
38440,2,13,0,401
58538,2,13,0,369
33754,2,13,0,322
18604,0,13,0,346
26224,0,13,0,267
24305,0,13,0,328
33803,1,13,0,275
31641,0,13,0,468
17282,0,13,0,378
44343,0,13,0,433
14613,0,13,0,381
29120,0,13,0,473
12161,0,13,0,407
53201,1,13,0,221
25347,1,13,0,344
27014,0,13,0,532
42676,0,13,0,181
33469,0,13,0,312
33343,0,13,0,342
32328,0,13,0,244
24920,0,13,0,301
34513,4,13,0,319
44659,0,13,0,368
30989,0,13,0,199
31320,0,13,0,292
45599,0,13,0,444
40804,0,13,0,274
22663,0,13,0,403
31629,0,13,0,286
28282,0,13,0,410
24891,1,13,0,320
23568,0,13,0,356
16639,0,13,0,277
44305,0,13,0,438
33861,1,13,0,292
23391,1,13,0,249
20744,0,13,0,383
48457,2,13,0,297
22501,0,13,0,286
29122,0,13,0,224
17449,0,13,0,279
21350,0,13,0,397
26263,2,13,0,421
15453,1,13,0,307
20792,0,13,0,318
35306,0,13,0,310
13445,0,13,0,348
17949,0,13,0,394
16005,0,13,0,340
18148,0,13,0,298
32241,0,13,0,380
36071,0,13,0,437
28257,0,13,0,426
24597,1,13,0,532
18829,0,13,0,310
29883,0,13,0,308
15342,2,13,0,386
25439,0,13,0,432
23806,0,13,0,363
23110,0,13,0,283
30208,0,13,0,380
34059,0,13,0,277
18116,0,13,0,373
30882,0,13,0,454
35665,0,13,0,276
26345,1,13,0,465
25160,1,13,0,230
26780,0,13,0,392
31512,0,13,0,322
38067,3,13,0,436
21528,0,13,0,570
33371,0,13,0,421
17687,1,13,0,325
19892,0,13,0,325
29775,0,13,0,309
21507,1,13,0,349
32857,0,13,0,356
29651,0,13,0,366
47701,0,13,0,415
19077,0,13,0,305
38863,0,13,0,424
36265,0,13,0,300
20064,0,13,0,381
38810,0,13,0,454
35401,0,13,0,225
28026,0,13,0,402
32318,2,13,0,399
31756,0,13,0,301
23073,0,13,0,463
17367,0,13,0,288
38199,0,13,0,398
16657,0,13,0,401
35763,1,13,0,354
33573,4,13,0,294
37954,0,13,0,315
38636,0,13,0,384
15963,1,13,0,360
43169,0,13,0,500
26192,0,13,0,340
44225,0,13,0,397
27990,0,13,0,357
26574,0,13,0,384
29354,0,13,0,314
23691,1,13,0,304
26157,0,13,0,409
25985,0,13,0,399
31166,0,13,0,438
20265,0,13,0,357
30194,1,13,0,249
25329,0,13,0,311
36075,0,13,0,280
37432,0,13,0,406
33617,0,13,0,457
29265,0,13,0,322
32772,0,13,0,346
27590,4,13,0,364
52773,0,13,0,442
31089,0,13,0,370
38114,5,13,0,318
21706,7,13,0,320
18567,0,13,0,396
19298,1,13,0,367
24821,0,13,0,379
39340,0,13,0,327
52541,0,13,0,375
22962,0,13,0,274
19073,0,13,0,395
24541,0,13,0,424
35018,0,13,0,342
27385,0,13,0,423
53140,0,13,0,370
27618,0,13,0,411
25572,0,13,0,254
27637,0,13,0,445
20586,0,13,0,416
27701,1,13,0,172
42253,0,13,0,437
19190,0,13,0,381
28185,0,13,0,322
17472,0,13,0,336
35115,0,13,0,343
48289,0,13,0,339
54959,0,13,0,294
20347,0,13,0,391
77054,1,13,0,255
24773,0,13,0,425
26550,0,13,0,268
25781,0,13,0,308
27920,2,13,0,382
38318,0,13,0,354
30963,0,13,0,306
19445,0,13,0,236
32459,0,13,0,393
33961,0,13,0,376
13692,0,13,0,244
39595,0,13,0,462
45127,0,13,0,340
49581,0,13,0,343
17358,0,13,0,395
23589,0,13,0,415
44241,1,13,0,286
26988,2,13,0,271
68728,0,13,0,362
31454,0,13,0,478
33130,0,13,0,400
33453,0,13,0,366
43490,0,13,0,407
38369,2,13,0,318
37500,1,13,0,349
20402,0,13,0,274
27025,2,13,0,386
23355,0,13,0,453
21938,0,13,0,412
36028,0,13,0,374
29785,4,13,0,360
28451,0,13,0,344
37781,1,13,0,355
21082,0,13,0,382
40211,2,13,0,277
19476,1,13,0,322
26914,0,13,0,288
20668,0,13,0,404
35453,0,13,0,217
15897,0,13,0,420
31879,0,13,0,297
24513,0,13,0,371
20854,1,13,0,266
35699,1,13,0,298
22959,3,13,0,333
29703,0,13,0,303
19255,0,13,0,517
17439,0,13,0,231
25297,0,13,0,337
21509,1,13,0,322
30097,0,13,0,416
34844,0,13,0,496
21463,0,13,0,509
41526,1,13,0,316
21785,2,13,0,324
34006,5,13,0,426
23105,0,13,0,376
21252,0,13,0,369
23093,0,13,0,306
18616,0,13,0,314
26334,0,13,0,271
33870,0,13,0,370
39549,0,13,0,194
19213,2,13,0,345
44878,2,13,0,432
20263,0,13,0,186
20088,1,13,0,333
21910,0,13,0,380
38181,0,13,0,360
29326,0,13,0,446
39476,0,13,0,404
37350,0,13,0,202
30127,4,13,0,446
25408,0,13,0,325
25360,0,13,0,348
33124,0,13,0,347
24903,1,13,0,409
28480,1,13,0,399
15628,0,13,0,314
26170,1,13,0,472
15012,0,13,0,336
29166,0,13,0,372
16370,0,13,0,334
17128,0,13,0,449
44362,0,13,0,377
34838,2,13,0,421
26439,0,13,0,415
23860,1,13,0,441
24607,0,13,0,273
22357,0,13,0,284
47383,0,13,0,419
43813,0,13,0,385
35159,0,13,0,351
19298,0,13,0,364
27725,0,13,0,370
28713,0,13,0,428
25394,0,13,0,337
19883,2,13,0,329
39888,0,13,0,316
30047,0,13,0,334
17573,0,13,0,400
17162,0,13,0,305
26137,0,13,0,450
28304,0,13,0,257
15060,0,13,0,399
18857,0,13,0,394
27256,0,13,0,371
32152,0,13,0,554
14163,0,13,0,308
27828,0,13,0,280
13834,1,13,0,312
36847,0,13,0,350
25974,0,13,0,384
18694,0,13,0,380
20620,0,13,0,363
58800,0,13,0,326
37568,0,13,0,390
19104,0,13,0,278
25682,1,13,0,298
25156,0,13,0,428
27323,0,13,0,259
30051,0,13,0,363
29414,1,13,0,384
15396,0,13,0,453
30298,0,13,0,376
47602,0,13,0,333
24022,0,13,0,384
16616,0,13,0,456
48770,0,13,0,615
38919,0,13,0,336
46068,0,13,0,311
45298,0,13,0,218
20883,0,13,0,300
31029,0,13,0,463
40611,0,13,0,353
26446,0,13,0,402
33111,1,13,0,337
35920,0,13,0,402
22413,0,13,0,300
53844,0,13,0,432
22251,0,13,0,411
27674,2,13,0,360
46768,0,13,0,273
30227,0,13,0,364
29936,0,13,0,388
34099,0,13,0,453
30014,0,13,0,270
29315,0,13,0,220
20215,0,13,0,267
26899,0,13,0,439
38939,0,13,0,407
32998,0,13,0,198
50163,0,13,0,184
29005,0,13,0,226
36666,0,13,0,376
43043,1,13,0,332
70459,0,13,0,313
29415,0,13,0,393
15176,0,13,0,362
98981,0,13,0,415
38468,0,13,0,468
23658,0,13,0,418
31334,1,13,0,330
50121,0,13,0,308
62649,0,13,0,456
29423,0,13,0,284
23277,0,13,0,241
34655,0,13,0,308
44530,0,13,0,248
15718,0,13,0,292
43227,1,13,0,387
28224,2,13,0,293
33905,1,13,0,325
32540,1,13,0,343
21979,0,13,0,354
31114,0,13,0,344
14209,0,13,0,338
34479,0,13,0,236
51900,0,13,0,260
40084,0,13,0,307
34208,0,13,0,353
46030,0,13,0,227
15835,1,13,0,398
39271,0,13,0,350
30234,0,13,0,325
15267,1,13,0,414
26894,0,13,0,296
22832,0,13,0,298
64256,5,13,0,288
34551,0,13,0,248
32459,0,13,0,308
28115,0,13,0,408
50057,0,13,0,326
27182,0,13,0,408
20732,3,13,0,250
28163,1,13,0,426
27422,0,13,0,378
25861,0,13,0,350
28246,2,13,0,335
34466,4,13,0,367
22786,0,13,0,454
19403,0,13,0,293
21813,4,13,0,462
24800,1,13,0,414
20205,0,13,0,335
26728,4,13,0,227
30687,0,13,0,210
56961,2,13,0,465
41169,0,13,0,237
20827,1,13,0,409
39810,0,13,0,337
29089,0,13,0,180
18887,4,13,0,428
31446,0,13,0,250
27711,0,13,0,215
29970,4,13,0,359
43421,0,13,0,425
25193,0,13,0,248
19907,8,13,0,335
37213,0,13,0,339
26374,0,13,0,450
19175,0,13,0,414
26568,1,13,0,349
39773,1,13,0,417
33686,0,13,0,372
20573,0,13,0,412
19606,0,13,0,458
25367,0,13,0,290
39060,1,13,0,364
24686,0,13,0,385
13376,1,13,0,447
32866,0,13,0,347
32587,0,13,0,299
22879,0,13,0,252
30561,0,13,0,398
24096,0,13,0,402
26143,0,13,0,267
46080,0,13,0,357
15411,0,13,0,468
22739,0,13,0,383
21514,1,13,0,374
44286,0,13,0,379
19042,0,13,0,212
34722,0,13,0,279
32611,1,14,0,299
23991,0,14,0,524
30624,9,14,0,323
44647,0,14,0,278
21036,0,14,0,275
50619,0,14,0,312
36897,3,14,0,344
42561,0,14,0,325
34839,1,14,0,298
20980,0,14,0,330
20415,0,14,0,379
28372,0,14,0,306
40198,1,14,0,460
20305,1,14,0,137
39830,0,14,0,414
35143,1,14,0,460
24504,0,14,0,388
19024,5,14,0,439
15930,0,14,0,487
17613,0,14,0,230
8887,0,14,0,299
18987,0,14,0,283
22769,0,14,0,356
24162,0,14,0,431
35022,4,14,0,370
30370,0,14,0,238
16533,0,14,0,350
27047,3,14,0,461
16927,0,14,0,447
36069,0,14,0,407
25925,1,14,0,225
30064,0,14,0,460
30192,0,14,0,179
