user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login
DTAA/OZM0468,8.74391304347826,0.10009678217403065,17.7780193236715,0.07293079894184452,9.034519323671496,9.315555555555555,8.760277777777778,0.12083258331841507,345,345,1.0,1,PC-3041,100.0,0,0,0.0,0,345,2010-01-04 08:48:06,2011-05-13 17:54:41
DTAA/PAC0722,8.23942028985507,0.09414369364031415,18.283478260869565,0.07192767232478896,10.043549919484702,10.321388888888889,9.765277777777778,0.11948403817092604,345,345,1.0,1,PC-4075,100.0,0,0,0.0,0,345,2010-01-04 08:19:14,2011-05-13 18:23:51
DTAA/PAG0557,8.492125603864734,0.09343773751967044,19.534734299516906,0.0714522793830814,11.042677938808373,11.318333333333333,10.770277777777778,0.11829092799491031,345,345,1.0,1,PC-3405,100.0,0,0,0.0,0,345,2010-01-04 08:36:42,2011-05-13 19:29:37
DTAA/PBH0441,8.740203562340968,0.09219243690840137,18.783842239185752,0.07214476576833528,10.0439631043257,10.313333333333333,9.776666666666667,0.11906012423096976,131,131,1.0,1,PC-0264,100.0,0,0,0.0,0,131,2010-01-04 08:46:23,2010-07-08 18:42:46
DTAA/PCM0846,11.860483870967741,3.7935018716164315,17.139400921658986,4.9713598834862,5.997450716845878,11.309166666666666,0.042222222222222223,2.9558034327103058,434,351,1.2364672364672364,24,PC-1898,94.23963133640552,49,36,14.976958525345621,5,429,2010-01-04 09:25:16,2011-05-13 19:19:15
DTAA/PCO0684,8.99207729468599,0.09729065753883871,17.033671497584542,0.07396386987145684,8.041459742351048,8.311666666666667,7.764166666666667,0.11806281475023958,345,345,1.0,1,PC-4867,100.0,0,0,0.0,0,345,2010-01-04 09:08:33,2011-05-13 16:56:35
DTAA/PCS0097,8.242173913043478,0.0995546058057118,17.283140096618354,0.07327888230839683,9.040800322061191,9.305833333333334,8.789166666666667,0.12106322813857268,345,345,1.0,1,PC-1228,100.0,0,0,0.0,0,345,2010-01-04 08:19:09,2011-05-13 17:14:50
DTAA/PDB0413,8.508333333333335,0.09237744167959047,17.549242424242422,0.07708803530218665,9.040056818181819,9.285,8.798333333333334,0.13049856609185162,44,44,1.0,1,PC-3571,100.0,0,0,0.0,0,44,2010-01-04 08:38:33,2010-03-04 17:25:14
DTAA/PDS0896,7.9971014492753625,0.09536058496000419,17.032995169082124,0.07044099031195726,9.036400161030596,9.304166666666667,8.764722222222222,0.12307361386173048,345,345,1.0,1,PC-3654,100.0,0,0,47.82608695652174,0,345,2010-01-04 07:59:38,2011-05-13 17:04:19
DTAA/PFF0657,8.241594202898552,0.09560025362637757,18.284106280193235,0.07273306325740887,10.042326086956521,10.3125,9.755,0.11782558613298483,345,345,1.0,1,PC-4923,100.0,0,0,0.0,0,345,2010-01-04 08:13:10,2011-05-13 18:10:08
DTAA/PID0096,11.197971014492754,1.9281797136681336,14.284251207729469,0.07187702150391947,3.0860837359098237,7.251111111111111,0.8966666666666666,1.924849938701387,345,345,1.0,1,PC-3167,100.0,0,0,17.101449275362317,0,345,2010-01-04 12:25:41,2011-05-13 14:17:59
DTAA/PIG0194,7.9943961352657,0.0953835802179877,17.034057971014494,0.06847326749073909,9.040131239935587,9.324444444444444,8.76,0.1184525737812927,345,345,1.0,1,PC-0932,100.0,0,0,50.72463768115942,0,345,2010-01-04 08:05:12,2011-05-13 17:02:02
DTAA/PIP0746,12.500090579710143,2.034378312265522,19.221105072463768,1.372837771518285,6.720884661835749,11.270833333333334,0.014722222222222222,2.4672184501983887,368,345,1.0666666666666667,21,PC-0416,93.75,46,0,0.5434782608695652,0,368,2010-01-04 12:59:58,2011-05-13 19:39:32
DTAA/PJL0320,11.236253894080997,3.9486640277941367,16.367406542056074,5.020526442921986,6.4766251298027,11.31,0.06055555555555556,2.945332764654886,428,356,1.202247191011236,22,PC-1233,94.39252336448598,48,32,32.94392523364486,10,418,2010-01-04 12:47:43,2011-05-13 18:29:26
DTAA/PJS0809,10.307622173595915,2.2382968619721266,18.006053975200583,2.5623876981057876,7.698095672258692,10.31611111111111,0.002777777777777778,4.119299960408555,457,345,1.3246376811594203,63,PC-0823,75.49234135667396,224,0,0.437636761487965,0,457,2010-01-04 09:14:19,2011-05-13 19:10:54
DTAA/PKH0542,12.081147540983606,2.0465897398650448,19.28071038251366,0.07247482612479694,7.200321493624773,11.285277777777777,4.871944444444445,2.0465065411617087,305,305,1.0,1,PC-2052,100.0,0,0,0.0,0,305,2010-01-04 12:11:27,2011-03-17 19:21:08
DTAA/PKM0092,11.948704663212435,2.759905114278814,18.539248704663212,3.245529545619917,6.776873200921129,11.315277777777778,0.0019444444444444444,2.773699320618198,386,348,1.1091954022988506,24,PC-0731,93.52331606217616,50,11,4.145077720207254,3,383,2010-01-04 13:39:16,2011-05-13 19:36:29
DTAA/PKM0411,7.745845410628019,0.09822620264149826,18.780048309178742,0.0729732454990444,11.03364573268921,11.29861111111111,10.766388888888889,0.11922627982757199,345,345,1.0,1,PC-0224,100.0,0,0,100.0,0,345,2010-01-04 07:47:25,2011-05-13 18:52:28
DTAA/PMB0702,12.824031007751937,2.9115407018757424,17.83604651162791,3.30918332226437,5.694086993970715,10.507222222222222,0.034166666666666665,2.3370950690528876,387,346,1.1184971098265897,19,PC-1792,95.09043927648578,38,9,5.943152454780361,1,386,2010-01-04 14:26:34,2011-05-13 18:48:24
DTAA/PMG0890,8.743236714975845,0.09627756998760048,18.781207729468598,0.07495901337965723,10.038358293075683,10.319166666666666,9.767222222222221,0.12354141131369896,345,345,1.0,1,PC-3988,100.0,0,0,0.0,0,345,2010-01-04 08:40:20,2011-05-13 18:54:19
DTAA/PML0209,9.240676328502415,0.09610902325391728,18.28144927536232,0.07340350382417625,9.041961352657005,9.318888888888889,8.761944444444444,0.11601253546820657,345,345,1.0,1,PC-2793,100.0,0,0,0.0,0,345,2010-01-04 09:05:57,2011-05-13 18:22:18
DTAA/PRB0157,8.491207729468599,0.09511649836119432,16.536763285024154,0.07390669753196666,8.044979871175524,8.307777777777778,7.7636111111111115,0.12296782573475165,345,345,1.0,1,PC-3799,100.0,0,0,0.0,0,345,2010-01-04 08:29:06,2011-05-13 16:29:38
DTAA/PRB0568,7.74231884057971,0.09805818875076559,15.783768115942028,0.06962179353830533,8.041135265700483,8.3175,7.78,0.12116538565831167,345,345,1.0,1,PC-0080,100.0,0,0,100.0,0,345,2010-01-04 07:42:27,2011-05-13 15:53:45
DTAA/PRH0825,7.748405797101449,0.09623837339699551,16.781062801932364,0.07003711814343115,9.03274074074074,9.303055555555556,8.765277777777778,0.11855579707180916,345,345,1.0,1,PC-0921,100.0,0,0,100.0,0,345,2010-01-04 07:36:54,2011-05-13 16:44:51
DTAA/PRR0982,7.2357971014492755,0.0972384389511773,16.284202898550724,0.06971623031512654,9.048020128824476,9.312222222222223,8.766111111111112,0.11741256191097948,345,345,1.0,1,PC-1438,100.0,0,0,100.0,0,345,2010-01-04 07:19:59,2011-05-13 16:11:44
DTAA/PSP0555,11.683441793203182,2.0437918517154383,15.611605206073754,2.3251003151870635,3.9285665220535066,9.282222222222222,0.012777777777777779,2.645416580340718,461,345,1.336231884057971,70,PC-0017,74.83731019522777,223,0,13.882863340563992,0,461,2010-01-04 12:51:43,2011-05-13 16:42:39
DTAA/PTH0957,8.48951690821256,0.09223970878487193,19.53280193236715,0.07690648199598822,11.043563607085346,11.31638888888889,10.78138888888889,0.11767883054891375,345,345,1.0,1,PC-0057,100.0,0,0,0.0,0,345,2010-01-04 08:20:22,2011-05-13 19:28:49
DTAA/PUH0847,7.806607744107744,3.7847397667481144,13.852819865319866,3.7884989238139415,7.439553872053873,10.798333333333334,0.14055555555555554,1.8741039868025586,396,346,1.1445086705202312,1,PC-2550,100.0,0,22,98.48484848484848,1,395,2010-01-04 07:09:30,2011-05-13 14:55:46
DTAA/PVH0124,7.489275362318841,0.09280976759124836,16.532898550724635,0.0708405446476898,9.043725442834138,9.309722222222222,8.788333333333334,0.11510673033011212,345,345,1.0,1,PC-4738,100.0,0,0,100.0,0,345,2010-01-04 07:32:04,2011-05-13 16:36:05
DTAA/PVW0713,7.73816425120773,0.09402796643994148,18.775507246376808,0.06673888067282378,11.037408212560386,11.321944444444444,10.76,0.11138943090546105,345,345,1.0,1,PC-4069,100.0,0,0,100.0,0,345,2010-01-04 07:41:11,2011-05-13 18:52:33
DTAA/PXB0069,12.143167128347184,2.22614468475981,18.328347183748846,1.1514422282748478,6.185133117882426,10.294166666666667,0.058333333333333334,2.4470981487730916,361,345,1.046376811594203,16,PC-1972,95.56786703601108,32,0,0.0,0,361,2010-01-04 08:34:27,2011-05-13 18:33:09
DTAA/QAM0113,7.485024154589371,0.09610237460398072,16.531739130434786,0.073134881000854,9.04644041867955,9.310277777777777,8.778333333333334,0.12038093618197487,345,345,1.0,1,PC-0094,100.0,0,0,100.0,0,345,2010-01-04 07:36:42,2011-05-13 16:26:00
DTAA/QCD0829,11.201690821256038,2.02029700972154,16.533236714975846,0.07203432602675017,5.331290660225442,9.318333333333333,2.8966666666666665,2.017807719672764,345,345,1.0,1,PC-0386,100.0,0,0,20.869565217391305,0,345,2010-01-04 13:16:53,2011-05-13 16:39:43
DTAA/QGF0292,12.062709284627093,2.1625489396330915,17.051141552511414,2.258010283553652,4.987909056316591,10.31638888888889,0.04972222222222222,2.8830424906225827,438,345,1.2695652173913043,59,PC-4358,78.76712328767124,181,0,6.621004566210045,0,438,2010-01-04 07:57:17,2011-05-13 18:07:29
DTAA/QGM0222,7.988260869565217,0.08858383504866456,16.034589371980672,0.07098445222565489,8.046298711755234,8.314166666666667,7.776111111111111,0.10967255896195258,345,345,1.0,1,PC-1214,100.0,0,0,53.333333333333336,0,345,2010-01-04 07:51:12,2011-05-13 15:55:24
DTAA/QKR0651,9.41433734939759,2.4615745158070217,19.50602409638554,2.6684547375741334,10.091125167336012,12.324444444444444,0.0125,4.336953746048047,415,345,1.2028985507246377,48,PC-4881,83.13253012048193,139,0,3.132530120481928,0,415,2010-01-04 08:23:21,2011-05-13 20:38:26
DTAA/QLC0632,7.990676328502415,0.09742747204704816,15.036618357487923,0.07156539796976481,7.046268921095008,7.325833333333334,6.771944444444444,0.1210556301247959,345,345,1.0,1,PC-2855,100.0,0,0,48.98550724637681,0,345,2010-01-04 08:06:35,2011-05-13 15:03:50
DTAA/QLW0941,12.34120583717358,1.9722640834090632,15.664516129032258,1.9286501197587493,3.3231618023553504,8.24388888888889,0.0175,2.255305371919186,434,345,1.2579710144927536,60,PC-2395,79.49308755760369,177,0,0.0,0,434,2010-01-04 13:09:36,2011-05-13 16:26:17
DTAA/QNC0832,11.72952380952381,2.2007602572952387,16.52714285714286,2.5797180221433242,4.797836385836386,10.311666666666667,0.009166666666666667,3.001506762915041,455,345,1.318840579710145,68,PC-0711,75.82417582417582,210,0,15.604395604395604,0,455,2010-01-04 13:21:48,2011-05-13 17:47:30
DTAA/QNK0574,8.245942028985507,0.09447575596002133,19.28608695652174,0.0706968738498241,11.040149758454106,11.295277777777779,10.758611111111112,0.1184384917586457,345,345,1.0,1,PC-1569,100.0,0,0,0.0,0,345,2010-01-04 08:08:10,2011-05-13 19:22:29
DTAA/QOH0361,12.09734299516908,2.2304074884437286,16.537874396135265,0.07258375500392085,4.440210950080515,8.319166666666666,1.8944444444444444,2.2342950922495133,345,345,1.0,1,PC-3747,100.0,0,0,0.0,0,345,2010-01-04 12:10:49,2011-05-13 16:37:48
DTAA/QVM0338,8.745942028985507,0.09638804668796266,17.780917874396135,0.07387590872216399,9.035417069243156,9.31611111111111,8.765555555555556,0.1184075049535591,345,345,1.0,1,PC-4327,100.0,0,0,0.0,0,345,2010-01-04 08:39:06,2011-05-13 17:43:06
DTAA/QZD0164,12.320144927536234,1.9555342386472077,17.53903381642512,0.07105040030035616,5.218743961352657,9.293055555555556,2.8569444444444443,1.9501852647305855,345,345,1.0,1,PC-4694,100.0,0,0,0.0,0,345,2010-01-04 08:36:01,2011-05-13 17:26:00
DTAA/RAA0594,8.98951690821256,0.09588812953521363,18.032125603864735,0.07142190720619628,9.042824476650564,9.308333333333334,8.76361111111111,0.1225378769888774,345,345,1.0,1,PC-1665,100.0,0,0,0.0,0,345,2010-01-04 08:52:19,2011-05-13 17:59:11
DTAA/RAC0282,12.674858757062147,2.458458844217823,17.437193973634653,2.1799373869576635,5.032902542372882,9.290277777777778,0.2902777777777778,1.9786508436918386,354,348,1.0172413793103448,1,PC-3185,100.0,0,4,2.5423728813559325,3,351,2010-01-04 12:44:19,2011-05-13 17:40:51
DTAA/RAH0968,9.304944178628388,3.2859687669874833,16.388237639553427,3.920102223538608,7.7719763423710795,10.022222222222222,0.07694444444444444,2.9673755827573287,418,354,1.1807909604519775,31,PC-3119,92.58373205741627,62,22,10.047846889952153,9,409,2010-01-04 08:54:49,2011-05-13 17:45:28
DTAA/RAY0882,13.008743961352657,1.9953090256156452,16.280048309178746,0.07209376241628418,3.270800322061192,7.315555555555555,0.9344444444444444,1.9872394842759245,345,345,1.0,1,PC-1169,100.0,0,0,0.0,0,345,2010-01-04 14:41:05,2011-05-13 16:14:45
DTAA/RBB0229,7.494879227053141,0.09468869794637931,19.528019323671497,0.06959953471644312,12.033123188405796,12.297777777777778,11.7825,0.11564766584166358,345,345,1.0,1,PC-0696,100.0,0,0,100.0,0,345,2010-01-04 07:22:32,2011-05-13 19:35:03
DTAA/RBC0583,13.336814814814815,2.6108458283473843,17.25459259259259,2.9430785082311215,4.290966666666667,10.631666666666666,0.006388888888888889,2.75061086448854,450,347,1.2968299711815563,62,PC-1380,79.77777777777779,176,5,3.111111111111111,2,448,2010-01-04 13:42:44,2011-05-13 18:36:44
DTAA/RBC0879,11.789865996649917,3.5117611411957266,16.82353433835846,4.285919678223402,5.636970268006699,10.2875,0.02388888888888889,2.389001114412671,398,346,1.1502890173410405,10,PC-1261,97.73869346733667,18,27,11.055276381909549,1,397,2010-01-04 13:36:34,2011-05-13 18:12:12
DTAA/RBY0065,8.0148369132856,2.808647142401737,16.102028639618137,3.291480148589051,8.488444709626094,10.306944444444444,0.034444444444444444,3.454793613374122,419,349,1.2005730659025788,44,PC-2214,87.58949880668257,104,12,88.54415274463007,4,415,2010-01-04 07:08:03,2011-05-14 04:35:48
DTAA/RCF0540,7.4999516908212565,0.09597435319296777,15.528502415458936,0.07362551077698463,8.02862157809984,8.299166666666666,7.773888888888889,0.11922144553408615,345,345,1.0,1,PC-1493,100.0,0,0,100.0,0,345,2010-01-04 07:35:53,2011-05-13 15:33:46
DTAA/RCR0864,7.493671497584541,0.09680480794995391,16.533478260869565,0.0732404159021124,9.03973268921095,9.310277777777777,8.776111111111112,0.12160499255221197,345,345,1.0,1,PC-1583,100.0,0,0,100.0,0,345,2010-01-04 07:27:24,2011-05-13 16:34:22
DTAA/RCW0436,7.993816425120773,0.08947571120033547,16.028260869565216,0.07120594811109032,8.03441465378422,8.300555555555556,7.77,0.11361772390762247,345,345,1.0,1,PC-3171,100.0,0,0,51.01449275362319,0,345,2010-01-04 08:05:46,2011-05-13 16:03:16
DTAA/RDG0335,8.244202898550725,0.09605535820098336,16.291497584541062,0.07155195486805774,8.04710225442834,8.30888888888889,7.769722222222223,0.11764111271582821,345,345,1.0,1,PC-4919,100.0,0,0,0.0,0,345,2010-01-04 08:15:38,2011-05-13 16:23:58
DTAA/RDG0350,7.738792270531401,0.09499757071301157,18.79,0.0721732590934159,11.051575684380033,11.31,10.779166666666667,0.11947648636199752,345,345,1.0,1,PC-3040,100.0,0,0,100.0,0,345,2010-01-04 07:50:11,2011-05-13 18:54:50
DTAA/RDH0117,7.74231884057971,0.09778606141693898,18.78391304347826,0.07146934373271494,11.041502415458938,11.310555555555556,10.7775,0.12343715201537046,345,345,1.0,1,PC-2188,100.0,0,0,100.0,0,345,2010-01-04 07:41:17,2011-05-13 18:51:26
DTAA/RDP0855,7.493236714975846,0.09916963225077258,14.529710144927536,0.0718137555166599,7.036202898550726,7.327222222222222,6.755,0.12557769744353595,345,345,1.0,1,PC-2975,100.0,0,0,100.0,0,345,2010-01-04 07:29:32,2011-05-13 14:31:39
DTAA/RDT0659,12.696908212560384,2.002899651787225,18.03400966183575,0.07081014146128886,5.337461352657005,9.285833333333333,2.966111111111111,2.0086024782105993,345,345,1.0,1,PC-1382,100.0,0,0,0.0,0,345,2010-01-04 08:58:02,2011-05-13 18:02:05
DTAA/REK0484,8.98092428711898,0.09337839414907916,19.03466076696165,0.07403138248720524,10.054102753195675,10.328888888888889,9.76361111111111,0.12231994895073527,339,339,1.0,1,PC-3033,100.0,0,0,0.0,0,339,2010-01-04 09:07:11,2011-05-05 18:56:36
DTAA/RER0237,10.9612077294686,2.0630720153471516,17.2787922705314,0.07356721647988589,6.318243961352657,10.300277777777778,3.788611111111111,2.0638999829990676,345,345,1.0,1,PC-1175,100.0,0,0,21.44927536231884,0,345,2010-01-04 11:06:27,2011-05-13 17:14:33
DTAA/RES0962,7.430436607892527,1.3374733200493787,14.494374475230897,1.5773453069758925,7.064187657430731,8.323055555555555,0.0225,2.54361406501004,397,345,1.1507246376811595,43,PC-3736,86.90176322418137,104,0,88.16120906801007,0,397,2010-01-04 06:59:32,2011-05-13 15:02:57
DTAA/RHP0688,11.856736526946108,2.0984268926667378,16.282235528942117,0.07353593190940567,4.425118097139055,8.301111111111112,1.9447222222222222,2.1035418970157536,334,334,1.0,1,PC-2436,100.0,0,0,0.0,0,334,2010-01-04 12:25:01,2011-04-28 16:22:38
DTAA/RIG0024,7.999877450980394,0.10103367656644278,18.03676470588235,0.07163917494690548,10.036509395424837,10.316944444444445,9.773888888888889,0.12341408537115772,136,136,1.0,1,PC-3418,100.0,0,0,44.85294117647059,0,136,2010-01-04 07:51:42,2010-07-15 17:58:14
DTAA/RIM0938,8.748309178743963,0.09419285700890798,19.78792270531401,0.07216229700431552,11.039923510466988,11.30638888888889,10.760555555555555,0.11831076575599779,345,345,1.0,1,PC-1089,100.0,0,0,0.0,0,345,2010-01-04 08:39:58,2011-05-13 19:42:27
DTAA/RJP0286,7.489420289855072,0.09678280333423686,18.530628019323675,0.07299710482896192,11.041260064412239,11.321388888888889,10.763333333333334,0.12082432415133988,345,345,1.0,1,PC-0026,100.0,0,0,100.0,0,345,2010-01-04 07:27:24,2011-05-13 18:28:58
DTAA/RJP0345,11.86111111111111,1.9531137488909354,17.03570048309179,0.0756114213027348,5.174532206119163,9.273055555555555,2.9588888888888887,1.9447296370865672,345,345,1.0,1,PC-3284,100.0,0,0,7.82608695652174,0,345,2010-01-04 13:25:09,2011-05-13 16:58:32
DTAA/RJP0874,8.741352657004832,0.09869189462558077,17.780579710144927,0.07240104295680796,9.039589371980677,9.2875,8.779722222222222,0.11988343261446813,345,345,1.0,1,PC-3476,100.0,0,0,0.0,0,345,2010-01-04 08:52:21,2011-05-13 17:41:24
DTAA/RJW0590,7.995603864734299,0.09703700237528805,18.02830917874396,0.07375500506032705,10.032151368760065,10.301944444444445,9.769444444444444,0.1198234660388819,345,345,1.0,1,PC-3471,100.0,0,0,46.3768115942029,0,345,2010-01-04 07:56:36,2011-05-13 18:04:13
DTAA/RKC0190,7.493961352657005,0.09402236553281998,16.537632850241547,0.07116622970944789,9.04375845410628,9.3225,8.790277777777778,0.11153410876017117,345,345,1.0,1,PC-4117,100.0,0,0,100.0,0,345,2010-01-04 07:21:31,2011-05-13 16:35:24
DTAA/RKC0733,7.982270531400967,0.09477890216233753,19.024734299516908,0.06902422008049129,11.042610305958132,11.301944444444445,10.769722222222223,0.1131084018873718,345,345,1.0,1,PC-2354,100.0,0,0,52.7536231884058,0,345,2010-01-04 07:53:28,2011-05-13 18:58:51
DTAA/RKD0255,7.731884057971015,0.09325349274182493,17.78734299516908,0.071115102387007,10.0550346215781,10.325,9.767222222222221,0.12376753128322229,345,345,1.0,1,PC-2236,100.0,0,0,100.0,0,345,2010-01-04 07:43:49,2011-05-13 17:48:32
DTAA/RLC0019,7.9975845410628015,0.0975257271728079,18.041304347826088,0.071641462557642,10.04383655394525,10.325277777777778,9.783611111111112,0.12108587130174481,345,345,1.0,1,PC-3825,100.0,0,0,47.53623188405797,0,345,2010-01-04 08:07:04,2011-05-13 18:00:37
DTAA/RLC0442,7.847814910025708,3.5309418487251216,15.135689802913454,3.810517152261146,8.39878391888032,9.310555555555556,0.05583333333333333,2.0252499925946985,389,346,1.1242774566473988,1,PC-1467,100.0,0,21,99.74293059125964,1,388,2010-01-04 07:23:36,2011-05-13 16:11:31
DTAA/RLE0844,7.748019323671498,0.09599593357925708,16.788115942028984,0.0717344151133217,9.039979871175523,9.31861111111111,8.774722222222222,0.12389374388343628,345,345,1.0,1,PC-3714,100.0,0,0,100.0,0,345,2010-01-04 07:50:11,2011-05-13 16:40:47
DTAA/RLS0935,7.743623188405798,0.0948849077249102,17.78425120772947,0.07267028486914165,10.04081964573269,10.303611111111111,9.765,0.11836873280341861,345,345,1.0,1,PC-0300,100.0,0,0,100.0,0,345,2010-01-04 07:51:02,2011-05-13 17:51:47
DTAA/RLS0966,8.488260869565217,0.09580107090181282,17.535845410628017,0.07132559410015984,9.048128019323672,9.315,8.757777777777777,0.12196821860109648,345,345,1.0,1,PC-3614,100.0,0,0,0.0,0,345,2010-01-04 08:36:09,2011-05-13 17:34:00
DTAA/RLW0861,7.9919806763285015,0.09635695983268457,19.038357487922706,0.07141885944641768,11.046311594202898,11.29888888888889,10.768888888888888,0.11828201346539194,345,345,1.0,1,PC-4361,100.0,0,0,53.333333333333336,0,345,2010-01-04 08:03:15,2011-05-13 18:56:17
DTAA/RME0699,11.926129283489097,2.245352420205552,17.123831775700936,2.2123451469963067,5.1979815680166155,10.327222222222222,0.029722222222222223,2.982712186154485,428,345,1.2405797101449276,70,PC-2049,80.60747663551402,160,0,8.411214953271028,0,428,2010-01-04 12:45:07,2011-05-13 18:08:20
DTAA/ROC0257,7.742995169082125,0.09723261375765217,16.780966183574876,0.07479537427763706,9.038269726247988,9.285277777777777,8.7575,0.12292421664551265,345,345,1.0,1,PC-4759,100.0,0,0,100.0,0,345,2010-01-04 07:53:36,2011-05-13 16:46:08
DTAA/ROM0419,7.487294685990339,0.09565204518210259,14.526859903381641,0.07064186172903167,7.03918035426731,7.331388888888889,6.794444444444444,0.12155343044345951,345,345,1.0,1,PC-3957,100.0,0,0,100.0,0,345,2010-01-04 07:23:31,2011-05-13 14:33:05
DTAA/RQH0770,11.536020036429875,2.809165999760305,16.186429872495445,2.779786979525132,5.109748785670917,11.000555555555556,0.08055555555555556,2.1085705376924273,366,346,1.0578034682080926,1,PC-4225,100.0,0,12,23.497267759562842,1,365,2010-01-04 13:19:48,2011-05-13 16:53:06
DTAA/RRF0245,8.99806763285024,0.09346095544590925,19.02521739130435,0.07224813298569796,10.02742270531401,10.324444444444444,9.756666666666666,0.12205225262242435,345,345,1.0,1,PC-0019,100.0,0,0,0.0,0,345,2010-01-04 08:58:20,2011-05-13 19:08:04
DTAA/RRL0780,11.666135265700483,2.1298297161728437,17.03159420289855,0.06939804089447335,5.365357487922705,9.289444444444445,2.9077777777777776,2.1276806141938245,345,345,1.0,1,PC-2526,100.0,0,0,14.202898550724639,0,345,2010-01-04 07:59:31,2011-05-13 17:03:12
DTAA/RSG0385,8.746763285024155,0.09548084993829672,17.785942028985506,0.0723227351870835,9.039022544283414,9.31,8.760833333333334,0.12208102945401354,345,345,1.0,1,PC-4365,100.0,0,0,0.0,0,345,2010-01-04 08:43:57,2011-05-13 17:47:15
DTAA/RSJ0328,7.994879227053141,0.09583304635977417,17.035942028985506,0.07196456376841086,9.041248792270531,9.325,8.759444444444444,0.12092120145967444,345,345,1.0,1,PC-4292,100.0,0,0,47.53623188405797,0,345,2010-01-04 08:02:06,2011-05-13 17:07:41
DTAA/RTH0376,8.249242424242425,0.09149593299828519,18.266287878787875,0.06777076389422397,10.017948232323231,10.298333333333334,9.823611111111111,0.10908362089539211,44,44,1.0,1,PC-0763,100.0,0,0,0.0,0,44,2010-01-04 08:06:21,2010-03-04 18:10:43
DTAA/RVM0826,7.738743961352657,0.09319393911212061,17.78425120772947,0.07396985046905526,10.045157004830918,10.329166666666667,9.803888888888888,0.11706305207347006,345,345,1.0,1,PC-1914,100.0,0,0,100.0,0,345,2010-01-04 07:48:10,2011-05-13 17:54:21
DTAA/RVS0852,12.013672438672439,2.0909153554909348,16.681637806637806,2.632282643961297,4.668097643097643,10.307222222222222,0.0022222222222222222,2.967705279106492,462,345,1.3391304347826087,76,PC-2420,74.67532467532467,224,0,7.35930735930736,0,462,2010-01-04 09:21:59,2011-05-13 18:02:12
DTAA/RWD0210,6.98768115942029,0.10256135799457124,17.027342995169082,0.07253391728718046,10.039687600644124,10.312777777777777,9.7625,0.12296289737083883,345,345,1.0,1,PC-2564,100.0,0,0,100.0,0,345,2010-01-04 06:58:48,2011-05-13 16:59:33
DTAA/RXE0207,11.684844444444444,2.1274545289679643,17.58106666666667,1.7119837447376622,5.895977037037038,10.306666666666667,0.16777777777777778,2.533971494228418,375,345,1.0869565217391304,27,PC-0650,92.0,60,0,10.933333333333334,0,375,2010-01-04 11:39:40,2011-05-13 18:00:52
DTAA/RXM0204,12.82121693121693,1.9673868109685142,18.025502645502648,0.07544667349497537,5.204347442680776,9.26,2.9408333333333334,1.967330877216195,315,315,1.0,1,PC-4875,100.0,0,0,0.0,0,315,2010-01-04 08:55:57,2011-03-31 18:08:15
DTAA/RZW0369,11.452173913043477,2.049216213221382,18.787536231884058,0.07329600039391305,7.33521497584541,11.278055555555556,4.908333333333333,2.0539403484492658,345,345,1.0,1,PC-0825,100.0,0,0,21.44927536231884,0,345,2010-01-04 12:25:02,2011-05-13 18:41:51
DTAA/SAE0683,7.496780303030303,0.09704635284844165,17.541856060606058,0.0728893875926988,10.044539141414141,10.3125,9.771666666666667,0.12364096520084905,88,88,1.0,1,PC-0827,100.0,0,0,100.0,0,88,2010-01-04 07:39:42,2010-05-06 17:34:58
DTAA/SAH0192,12.527011494252873,3.9308129598747295,15.483949096880131,4.093545761787654,4.197914614121511,10.908611111111112,0.07027777777777777,2.3118191986929038,406,350,1.16,1,PC-4079,100.0,0,19,14.285714285714285,5,401,2010-01-04 12:45:39,2011-05-13 16:27:01
DTAA/SAM0954,9.281213450292398,1.727567654742843,15.501059941520468,2.0895421263382605,6.2194377436647175,8.328888888888889,0.021944444444444444,3.236065120875513,456,345,1.3217391304347825,76,PC-3599,75.6578947368421,222,0,0.0,0,456,2010-01-04 08:23:54,2011-05-13 16:32:51
DTAA/SAO0167,8.240869565217393,0.09872189060223903,17.282850241545894,0.07015872407659972,9.041737520128825,9.301388888888889,8.765555555555556,0.12141158117388677,345,345,1.0,1,PC-3364,100.0,0,0,0.0,0,345,2010-01-04 08:16:07,2011-05-13 17:18:16
DTAA/SAP0304,11.886675461741426,3.371489809140493,16.001671064204047,3.693094413593733,5.001396951040751,9.321111111111112,0.035555555555555556,2.122391314924192,379,350,1.082857142857143,1,PC-1331,100.0,0,15,17.41424802110818,3,376,2010-01-04 11:28:56,2011-05-13 16:56:18
DTAA/SAS0433,8.242222222222223,0.10021724894127486,15.284444444444444,0.07016883171333126,7.041731078904992,7.317777777777778,6.7725,0.12477963047748508,345,345,1.0,1,PC-4670,100.0,0,0,0.0,0,345,2010-01-04 08:05:23,2011-05-13 15:18:10
DTAA/SAS0601,7.994975845410627,0.09478764377425881,19.03144927536232,0.07260712984203696,11.036472624798712,11.321666666666667,10.776666666666667,0.11999625654480991,345,345,1.0,1,PC-0262,100.0,0,0,46.08695652173913,0,345,2010-01-04 07:53:09,2011-05-13 19:03:19
