user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login,anomaly_score,anomaly
DTAA/MOA0526,8.240869565217391,0.1004972330694884,18.28864734299517,0.0737017674815399,10.04724959742351,10.314722222222224,9.765277777777778,0.1267528944935309,345,345,1.0,1,PC-2701,100.0,0,0,0.0,0,345,2010-01-04 08:08:49,2011-05-13 18:19:29,0.13283201141630235,Normal
DTAA/AEC0750,7.243091787439614,0.0970483623686156,16.286231884057973,0.0710613362901045,9.043973429951691,9.311944444444444,8.771944444444445,0.1208074044801777,345,345,1.0,1,PC-2926,100.0,0,0,100.0,0,345,2010-01-04 07:05:53,2011-05-13 16:14:10,0.13287103180500393,Normal
DTAA/HRK0729,7.745024154589372,0.1002107327202403,17.783574879227054,0.0715898245889969,10.03796457326892,10.31,9.765833333333331,0.1229674725913969,345,345,1.0,1,PC-2210,100.0,0,0,100.0,0,345,2010-01-04 07:51:58,2011-05-13 17:46:34,0.13287604018877142,Normal
DTAA/ABH0963,7.492705314009663,0.1015739750322382,16.530531400966183,0.0722261002476154,9.038345410628018,9.328055555555556,8.766388888888889,0.1172386946485408,345,345,1.0,1,PC-2613,100.0,0,0,100.0,0,345,2010-01-04 07:22:55,2011-05-13 16:29:51,0.1329667136972848,Normal
DTAA/XRP0435,8.982512077294686,0.0938953968078277,19.03951690821256,0.071711441219533,10.056652979066024,10.303333333333333,9.76388888888889,0.1186383454434696,345,345,1.0,1,PC-0431,100.0,0,0,0.0,0,345,2010-01-04 08:50:40,2011-05-13 18:56:57,0.1329814431376195,Normal
DTAA/PMG0890,8.743236714975845,0.0962775699876004,18.7812077294686,0.0749590133796572,10.038358293075683,10.319166666666666,9.76722222222222,0.1235414113136989,345,345,1.0,1,PC-3988,100.0,0,0,0.0,0,345,2010-01-04 08:40:20,2011-05-13 18:54:19,0.13305019515867084,Normal
DTAA/EJB0888,7.998019323671498,0.0970666658024595,16.02903381642512,0.0733784688646363,8.030692431561997,8.325,7.770555555555555,0.1185179501265487,345,345,1.0,1,PC-3077,100.0,0,0,46.95652173913044,0,345,2010-01-04 08:05:55,2011-05-13 16:02:11,0.13307830870014326,Normal
DTAA/NNS0898,7.991449275362319,0.0951173596130805,16.037729468599032,0.072776011079462,8.04666425120773,8.323055555555555,7.775833333333333,0.1195657931877797,345,345,1.0,1,PC-4765,100.0,0,0,50.72463768115942,0,345,2010-01-04 08:08:32,2011-05-13 16:01:43,0.13313164494660806,Normal
DTAA/SMW0913,8.492608695652173,0.0979569553683881,16.533913043478265,0.0712996654086358,8.040866344605474,8.319166666666666,7.758888888888888,0.1209501111280773,345,345,1.0,1,PC-3438,100.0,0,0,0.0,0,345,2010-01-04 08:35:15,2011-05-13 16:37:06,0.13315067087710147,Normal
DTAA/RRF0245,8.99806763285024,0.0934609554459092,19.02521739130435,0.0722481329856979,10.02742270531401,10.324444444444444,9.756666666666666,0.1220522526224243,345,345,1.0,1,PC-0019,100.0,0,0,0.0,0,345,2010-01-04 08:58:20,2011-05-13 19:08:04,0.1333210271137638,Normal
DTAA/LAW0437,7.495217391304347,0.0904454920665732,16.53072463768116,0.0716496950456511,9.035528985507243,9.30638888888889,8.775,0.1186936243655704,345,345,1.0,1,PC-4474,100.0,0,0,100.0,0,345,2010-01-04 07:33:06,2011-05-13 16:35:20,0.13332513850389022,Normal
DTAA/CAH0610,8.993913043478262,0.0950230431079323,19.03458937198068,0.0714380286750718,10.041156199677935,10.308055555555557,9.770277777777778,0.118114378594739,345,345,1.0,1,PC-4467,100.0,0,0,0.0,0,345,2010-01-04 09:04:09,2011-05-13 19:03:02,0.13345113520239965,Normal
DTAA/AJC0203,8.745314009661836,0.0983624297390348,18.78159420289855,0.0688255309682818,10.036280998389694,10.32638888888889,9.760555555555555,0.1204243240638393,345,345,1.0,1,PC-1144,100.0,0,0,0.0,0,345,2010-01-04 08:37:30,2011-05-13 18:51:00,0.13364542830153292,Normal
DTAA/CKW0622,7.490966183574879,0.0933411220609405,16.542173913043477,0.0713808662336232,9.051404991948472,9.320833333333333,8.7875,0.1148656736427213,345,345,1.0,1,PC-4507,100.0,0,0,100.0,0,345,2010-01-04 07:37:27,2011-05-13 16:34:31,0.13378463266975554,Normal
DTAA/MDC0595,7.996908212560386,0.098773680378873,16.030676328502416,0.0725717583712556,8.0340346215781,8.305,7.773611111111111,0.1219909575395617,345,345,1.0,1,PC-3750,100.0,0,0,49.275362318840585,0,345,2010-01-04 08:06:04,2011-05-13 15:55:01,0.13384278308167374,Normal
DTAA/YCB0967,7.73768115942029,0.0980779503765908,17.780193236714975,0.0717690904519896,10.042625603864735,10.331944444444444,9.758888888888889,0.1255747905263425,345,345,1.0,1,PC-0799,100.0,0,0,100.0,0,345,2010-01-04 07:39:52,2011-05-13 17:52:30,0.1338651577745868,Normal
DTAA/MZB0206,7.993236714975845,0.0955957976546508,16.027536231884056,0.0724605661577711,8.034417874396135,8.30861111111111,7.763888888888889,0.1241966124341324,345,345,1.0,1,PC-3615,100.0,0,0,47.82608695652174,0,345,2010-01-04 08:04:47,2011-05-13 16:09:30,0.1338671992938309,Normal
DTAA/SBK0108,8.744057971014492,0.0943543091102894,16.780917874396135,0.0704976864254019,8.036723027375201,8.326666666666666,7.767777777777778,0.1203034262941755,345,345,1.0,1,PC-4158,100.0,0,0,0.0,0,345,2010-01-04 08:37:45,2011-05-13 16:41:35,0.13387176525162892,Normal
DTAA/WGL0515,7.4976811594202895,0.0980235963191738,17.529516908212557,0.0738220925226194,10.031724637681158,10.324444444444444,9.762222222222222,0.1238294106547996,345,345,1.0,1,PC-0417,100.0,0,0,100.0,0,345,2010-01-04 07:33:41,2011-05-13 17:29:25,0.13391927275350363,Normal
DTAA/PVH0124,7.489275362318841,0.0928097675912483,16.532898550724635,0.0708405446476898,9.043725442834138,9.309722222222222,8.788333333333334,0.1151067303301121,345,345,1.0,1,PC-4738,100.0,0,0,100.0,0,345,2010-01-04 07:32:04,2011-05-13 16:36:05,0.13415598438024479,Normal
DTAA/ROC0257,7.742995169082125,0.0972326137576521,16.780966183574876,0.074795374277637,9.038269726247988,9.285277777777775,8.7575,0.1229242166455126,345,345,1.0,1,PC-4759,100.0,0,0,100.0,0,345,2010-01-04 07:53:36,2011-05-13 16:46:08,0.13427471691190662,Normal
DTAA/AIC0321,7.996763285024154,0.0957342275121214,16.03526570048309,0.0718849339772522,8.03807890499195,8.299722222222222,7.768055555555556,0.1176270557603967,345,345,1.0,1,PC-4887,100.0,0,0,47.2463768115942,0,345,2010-01-04 08:02:10,2011-05-13 16:00:19,0.1342970607815515,Normal
DTAA/UBB0186,7.750241545893719,0.0928088092677985,17.784927536231883,0.0726029712833029,10.035294685990335,10.313333333333333,9.775277777777776,0.1206789958178852,345,345,1.0,1,PC-1740,100.0,0,0,100.0,0,345,2010-01-04 07:53:56,2011-05-13 17:54:03,0.13433294169146565,Normal
DTAA/JJB0720,7.492995169082125,0.0993765203961768,17.53,0.0702822842770788,10.0379653784219,10.319166666666666,9.765277777777778,0.1189603830582,345,345,1.0,1,PC-0305,100.0,0,0,100.0,0,345,2010-01-04 07:37:22,2011-05-13 17:34:31,0.13438046818765215,Normal
DTAA/SCK0576,7.996714975845411,0.0964594356402654,16.030531400966183,0.0726941470432315,8.034213365539454,8.314444444444444,7.771111111111111,0.1179620851372594,345,345,1.0,1,PC-4950,100.0,0,0,47.2463768115942,0,345,2010-01-04 07:58:46,2011-05-13 16:05:15,0.13448621447704,Normal
DTAA/SDL0679,8.995507246376812,0.096840971704628,19.026666666666667,0.0703144469296915,10.031074879227052,10.302777777777775,9.768611111111111,0.1204449667166085,345,345,1.0,1,PC-2131,100.0,0,0,0.0,0,345,2010-01-04 09:05:07,2011-05-13 18:55:16,0.13452524390780085,Normal
DTAA/AAR0508,7.746666666666668,0.0971875168768731,17.777632850241545,0.0713905385554975,10.030445249597424,10.313333333333333,9.757222222222222,0.123129548019391,345,345,1.0,1,PC-1469,100.0,0,0,100.0,0,345,2010-01-04 07:52:40,2011-05-13 17:49:58,0.13510781556031626,Normal
DTAA/IAC0264,7.738454106280193,0.095790906871133,17.782898550724635,0.0712043703191358,10.044074074074077,10.320277777777775,9.766111111111112,0.1228764046187852,345,345,1.0,1,PC-0445,100.0,0,0,100.0,0,345,2010-01-04 07:36:27,2011-05-13 17:53:31,0.13514603579240342,Normal
DTAA/SKB0263,8.73048309178744,0.099282430903057,17.78584541062802,0.0682477385005046,9.056195652173912,9.315833333333334,8.762222222222222,0.1197241960156934,345,345,1.0,1,PC-2809,100.0,0,0,0.0,0,345,2010-01-04 08:39:53,2011-05-13 17:50:26,0.135173161091036,Normal
DTAA/EML0060,8.74231884057971,0.1004018160201823,18.77942028985507,0.0705047245877339,10.037133655394523,10.295555555555556,9.7625,0.1246279066796549,345,345,1.0,1,PC-0777,100.0,0,0,0.0,0,345,2010-01-04 08:38:18,2011-05-13 18:46:07,0.13526053386551368,Normal
DTAA/DRD0916,7.989565217391303,0.0928515963335685,17.031739130434786,0.068293164350799,9.041850241545893,9.31,8.760555555555555,0.1171060284282222,345,345,1.0,1,PC-1703,100.0,0,0,52.17391304347826,0,345,2010-01-04 08:04:30,2011-05-13 17:08:43,0.13531920725438146,Normal
DTAA/BRB0908,8.742995169082127,0.0967163480450868,18.78434782608696,0.0691618900653496,10.041193236714976,10.324166666666668,9.76,0.1192580156825582,345,345,1.0,1,PC-4252,100.0,0,0,0.0,0,345,2010-01-04 08:37:37,2011-05-13 18:40:37,0.13561882175990314,Normal
DTAA/AOC0511,7.999227053140096,0.0929667234503876,17.037391304347825,0.0681375280428002,9.037615136876004,9.310277777777776,8.758888888888889,0.1164497584932058,345,345,1.0,1,PC-0354,100.0,0,0,46.66666666666666,0,345,2010-01-04 08:07:06,2011-05-13 17:05:20,0.13568437100573338,Normal
DTAA/NJW0094,8.739082125603865,0.0975306949264333,18.781497584541064,0.0700671886663873,10.041964573268922,10.311388888888889,9.77361111111111,0.1246164363401854,345,345,1.0,1,PC-0791,100.0,0,0,0.0,0,345,2010-01-04 08:42:45,2011-05-13 18:53:53,0.1358549810990164,Normal
DTAA/LBC0422,7.741835748792271,0.0931877606299706,16.780628019323675,0.069842651138553,9.038181964573267,9.30888888888889,8.7675,0.1176274418999762,345,345,1.0,1,PC-1535,100.0,0,0,100.0,0,345,2010-01-04 07:43:27,2011-05-13 16:47:18,0.13588337930706124,Normal
DTAA/GMS0949,7.739420289855073,0.0940492966181043,17.787004830917873,0.0730874686753451,10.047218196457326,10.321111111111112,9.766944444444444,0.120993599839678,345,345,1.0,1,PC-0240,100.0,0,0,100.0,0,345,2010-01-04 07:43:01,2011-05-13 17:44:59,0.13600346427237953,Normal
DTAA/SVC0175,7.485362318840579,0.0979064070021724,17.531835748792272,0.0702191480799109,10.046326086956524,10.313611111111111,9.756666666666666,0.1217533900303066,345,345,1.0,1,PC-3384,100.0,0,0,100.0,0,345,2010-01-04 07:29:01,2011-05-13 17:39:43,0.136032871999485,Normal
DTAA/WAB0970,8.741545893719806,0.0996369049412626,17.785797101449276,0.0739016302970794,9.044588566827697,9.3225,8.761388888888888,0.1292058251466781,345,345,1.0,1,PC-4718,100.0,0,0,0.0,0,345,2010-01-04 08:40:53,2011-05-13 17:47:33,0.13616784509326058,Normal
DTAA/SLG0008,7.989082125603866,0.0980756116479517,18.032608695652176,0.075077198781514,10.042921095008053,10.307222222222222,9.756666666666666,0.1253982710639192,345,345,1.0,1,PC-1682,100.0,0,0,49.85507246376812,0,345,2010-01-04 07:56:48,2011-05-13 17:55:36,0.13624449023352342,Normal
DTAA/GKJ0573,7.989468599033817,0.1020867910953799,17.034975845410628,0.0751970348690865,9.045243156199678,9.30888888888889,8.77361111111111,0.1273127153891988,345,345,1.0,1,PC-3174,100.0,0,0,52.7536231884058,0,345,2010-01-04 08:04:00,2011-05-13 17:03:10,0.1364231719457848,Normal
DTAA/TRP0068,7.74695652173913,0.0929764410062128,16.789565217391303,0.0736680018545873,9.04226006441224,9.29888888888889,8.758055555555556,0.1174352782683525,345,345,1.0,1,PC-0666,100.0,0,0,100.0,0,345,2010-01-04 07:50:53,2011-05-13 16:43:06,0.13658270173061426,Normal
DTAA/IMD0280,8.741739130434782,0.0962484415385291,18.779661835748797,0.0718955802521859,10.038281803542674,10.325277777777778,9.778611111111111,0.1160692994950953,345,345,1.0,1,PC-4679,100.0,0,0,0.0,0,345,2010-01-04 08:42:41,2011-05-13 18:54:56,0.13668630311171898,Normal
DTAA/OHA0451,7.500579710144927,0.0950638241366107,16.526666666666667,0.0735365401621401,9.025614331723029,9.316666666666666,8.768888888888888,0.121767190857739,345,345,1.0,1,PC-1381,100.0,0,0,100.0,0,345,2010-01-04 07:26:19,2011-05-13 16:30:51,0.13676952805893894,Normal
DTAA/MSP0078,8.49584541062802,0.0938368990832217,18.536908212560387,0.0723706161743737,10.041666666666666,10.316944444444443,9.786111111111111,0.1155788424098678,345,345,1.0,1,PC-1731,100.0,0,0,0.0,0,345,2010-01-04 08:33:43,2011-05-13 18:25:07,0.13695898427513192,Normal
DTAA/CLS0819,8.989565217391304,0.0973268572024516,18.03091787439613,0.070118679520445,9.041463768115944,9.309166666666666,8.772777777777778,0.1160816782307142,345,345,1.0,1,PC-1673,100.0,0,0,0.0,0,345,2010-01-04 09:09:31,2011-05-13 18:08:10,0.13697944486671126,Normal
DTAA/MED0748,7.744879227053141,0.0959677683802028,17.78391304347826,0.0706283091235895,10.039183574879226,10.323888888888888,9.775833333333331,0.1203493881508448,345,345,1.0,1,PC-1212,100.0,0,0,100.0,0,345,2010-01-04 07:50:05,2011-05-13 17:52:13,0.13702233691354782,Normal
DTAA/IMD0776,7.989323671497584,0.0956306074678611,17.04328502415459,0.0692743225731303,9.054100644122384,9.311666666666667,8.768333333333333,0.1119573881483329,345,345,1.0,1,PC-0544,100.0,0,0,54.20289855072464,0,345,2010-01-04 08:05:33,2011-05-13 17:08:46,0.13728920974622638,Normal
DTAA/SKP0270,7.7443961352657,0.0954766580535914,17.782946859903383,0.0722236697546638,10.038825281803543,10.30888888888889,9.760833333333334,0.1184165620600704,345,345,1.0,1,PC-0101,100.0,0,0,100.0,0,345,2010-01-04 07:47:30,2011-05-13 17:43:59,0.1372989172806207,Normal
DTAA/AGB0091,7.492946859903383,0.0937148491068251,16.526618357487923,0.0719053460904674,9.033631239935588,9.31611111111111,8.766666666666667,0.1175775235746198,345,345,1.0,1,PC-1512,100.0,0,0,100.0,0,345,2010-01-04 07:26:58,2011-05-13 16:37:51,0.13742934258719625,Normal
DTAA/DME0620,8.735507246376812,0.0971124213450984,18.790289855072466,0.0734326739283652,10.055066827697264,10.330555555555556,9.765,0.1186402539174657,345,345,1.0,1,PC-3739,100.0,0,0,0.0,0,345,2010-01-04 08:52:49,2011-05-13 18:52:06,0.13747152875894664,Normal
DTAA/CPM0959,7.49024154589372,0.0971398450498624,17.531835748792272,0.070677636068792,10.042090177133655,10.319722222222222,9.754722222222222,0.1192669720323814,345,345,1.0,1,PC-1093,100.0,0,0,100.0,0,345,2010-01-04 07:34:44,2011-05-13 17:26:27,0.13756737588247647,Normal
DTAA/RLS0935,7.743623188405798,0.0948849077249102,17.78425120772947,0.0726702848691416,10.04081964573269,10.303611111111111,9.765,0.1183687328034186,345,345,1.0,1,PC-0300,100.0,0,0,100.0,0,345,2010-01-04 07:51:02,2011-05-13 17:51:47,0.13756885432876126,Normal
DTAA/AAH0734,8.493864734299516,0.0998636395685787,17.535314009661835,0.0752264429131506,9.041643317230273,9.3125,8.757777777777777,0.1279457003154161,345,345,1.0,1,PC-0280,100.0,0,0,0.0,0,345,2010-01-04 08:23:44,2011-05-13 17:34:41,0.13758285943785498,Normal
DTAA/CAV0757,7.75,0.0955062669588952,17.78473429951691,0.072361883492114,10.034268921095007,10.31638888888889,9.769166666666669,0.1181197540231154,345,345,1.0,1,PC-4872,100.0,0,0,100.0,0,345,2010-01-04 07:54:33,2011-05-13 17:50:54,0.13773911027121727,Normal
DTAA/JGS0274,7.492222222222222,0.0977040478418658,17.535410628019324,0.0706515027089817,10.04370692431562,10.310555555555556,9.7725,0.1213945929055232,345,345,1.0,1,PC-4606,100.0,0,0,100.0,0,345,2010-01-04 07:29:27,2011-05-13 17:33:50,0.1378348856609154,Normal
DTAA/DKR0696,8.988937198067633,0.0981539764135697,18.02599033816425,0.0725539532607819,9.03660305958132,9.297222222222222,8.763333333333334,0.1156702994289501,345,345,1.0,1,PC-1434,100.0,0,0,0.0,0,345,2010-01-04 08:55:47,2011-05-13 17:55:09,0.1378791096328988,Normal
DTAA/GYB0248,7.986811594202898,0.0983429156785078,18.03473429951691,0.0741149453771823,10.047376811594203,10.322777777777778,9.779166666666669,0.1256626038837918,345,345,1.0,1,PC-0436,100.0,0,0,51.59420289855072,0,345,2010-01-04 07:58:57,2011-05-13 17:59:45,0.13795039803038017,Normal
DTAA/GHS0664,8.73768115942029,0.0940172621936158,18.786666666666665,0.0702018131791721,10.049064412238325,10.29861111111111,9.769444444444444,0.1180825932798774,345,345,1.0,1,PC-1401,100.0,0,0,0.0,0,345,2010-01-04 08:41:18,2011-05-13 18:42:18,0.13809422825500195,Normal
DTAA/DST0857,7.996714975845411,0.0963086338632038,18.03333333333333,0.0750215300707748,10.036221417069244,10.303611111111111,9.75361111111111,0.123499990516674,345,345,1.0,1,PC-0925,100.0,0,0,48.40579710144928,0,345,2010-01-04 08:02:25,2011-05-13 17:55:28,0.13813609218399447,Normal
DTAA/SJC0735,7.734975845410628,0.0968856500995968,17.782946859903383,0.0737504351843771,10.048417069243158,10.30638888888889,9.76361111111111,0.121224542919859,345,345,1.0,1,PC-3261,100.0,0,0,100.0,0,345,2010-01-04 07:50:45,2011-05-13 17:52:25,0.13814331871759805,Normal
DTAA/ACL0865,7.745024154589372,0.0974408042463341,17.781062801932368,0.0729732454990443,10.03575684380032,10.310277777777776,9.758055555555556,0.1209744517002233,345,345,1.0,1,PC-0124,100.0,0,0,100.0,0,345,2010-01-04 07:39:19,2011-05-13 17:46:40,0.1381472557316139,Normal
DTAA/FIM0668,7.490048309178744,0.0973775862314623,16.52705314009662,0.0726983969729948,9.03739533011272,9.297222222222222,8.780277777777778,0.1175649452070503,345,345,1.0,1,PC-3866,100.0,0,0,100.0,0,345,2010-01-04 07:23:40,2011-05-13 16:27:32,0.13818534121015985,Normal
DTAA/OES0636,8.747004830917874,0.0946691930542629,18.775410628019323,0.0703904335091842,10.02921417069243,10.287777777777778,9.7625,0.1200335482653634,345,345,1.0,1,PC-3802,100.0,0,0,0.0,0,345,2010-01-04 08:37:27,2011-05-13 18:48:24,0.13822487072041495,Normal
DTAA/NZD0771,8.24550724637681,0.0950737950955722,18.27903381642512,0.0740685080109279,10.033762479871177,10.296666666666669,9.766388888888889,0.1220814753983944,345,345,1.0,1,PC-3712,100.0,0,0,0.0,0,345,2010-01-04 08:07:33,2011-05-13 18:13:58,0.13822688826102464,Normal
DTAA/ABG0179,8.993188405797103,0.0998277502007579,18.023961352657004,0.0702691286414272,9.031185990338164,9.320833333333333,8.764444444444445,0.1236442936713788,345,345,1.0,1,PC-4171,100.0,0,0,0.0,0,345,2010-01-04 08:53:53,2011-05-13 18:05:31,0.13824812620090737,Normal
DTAA/ACR0400,8.244734299516908,0.0979050682510597,18.286811594202906,0.0702465085125724,10.042209339774557,10.323055555555555,9.772777777777778,0.123375929680337,345,345,1.0,1,PC-3584,100.0,0,0,0.0,0,345,2010-01-04 08:14:15,2011-05-13 18:10:18,0.13830737660252396,Normal
DTAA/BMR0596,8.736425120772946,0.0974154354677466,18.77768115942029,0.072744518489217,10.040971014492754,10.294444444444444,9.767777777777775,0.1229456091593981,345,345,1.0,1,PC-2467,100.0,0,0,0.0,0,345,2010-01-04 08:42:22,2011-05-13 18:41:09,0.13836734311927557,Normal
DTAA/AMH0101,7.992222222222222,0.0907275122632682,18.03391304347826,0.0733319162163531,10.04233574879227,10.3225,9.778888888888888,0.1204468981251847,345,345,1.0,1,PC-2735,100.0,0,0,49.85507246376812,0,345,2010-01-04 08:04:04,2011-05-13 18:03:34,0.1384772700743619,Normal
DTAA/LBD0946,7.481497584541063,0.0992372985251372,16.532657004830916,0.0714910858679173,9.050813204508856,9.308333333333334,8.757222222222222,0.1201584306861407,345,345,1.0,1,PC-3295,100.0,0,0,100.0,0,345,2010-01-04 07:35:09,2011-05-13 16:34:27,0.1386102922786419,Normal
DTAA/DXM0213,7.487826086956521,0.0962974539668096,16.53661835748792,0.0718581648155131,9.048798711755234,9.31,8.762777777777778,0.1234828923392232,345,345,1.0,1,PC-3815,100.0,0,0,100.0,0,345,2010-01-04 07:21:59,2011-05-13 16:26:00,0.138632140390835,Normal
DTAA/CCH0497,8.006811594202897,0.0927585338479312,18.031497584541064,0.0718874735988659,10.0248268921095,10.332222222222224,9.770277777777778,0.1221097242335328,345,345,1.0,1,PC-0160,100.0,0,0,42.60869565217392,0,345,2010-01-04 08:05:42,2011-05-13 18:00:34,0.13883454279381297,Normal
DTAA/AAK0924,8.233623188405797,0.0967073209259933,18.281014492753624,0.0741844207210757,10.047291465378423,10.314722222222224,9.759166666666667,0.1206155728881818,345,345,1.0,1,PC-4772,100.0,0,0,0.0,0,345,2010-01-04 08:21:56,2011-05-13 18:22:37,0.13885610731457804,Normal
DTAA/DCM0725,8.750917874396135,0.0900758438287619,17.785217391304347,0.0743652690220034,9.034252818035426,9.303611111111111,8.761111111111111,0.1195819319951054,345,345,1.0,1,PC-2771,100.0,0,0,0.0,0,345,2010-01-04 08:47:18,2011-05-13 17:41:00,0.1390307749024131,Normal
DTAA/JLL0930,8.98657004830918,0.0958101101192539,18.03033816425121,0.0724750356367477,9.043673107890498,9.303888888888888,8.795833333333333,0.1174037445827582,345,345,1.0,1,PC-0035,100.0,0,0,0.0,0,345,2010-01-04 08:55:41,2011-05-13 18:08:24,0.13904741364550255,Normal
DTAA/THB0783,8.995072463768116,0.094767171331435,18.028937198067634,0.0735266408187194,9.03370692431562,9.324444444444444,8.762222222222222,0.1178731281201788,345,345,1.0,1,PC-0906,100.0,0,0,0.0,0,345,2010-01-04 08:51:16,2011-05-13 18:08:23,0.13915585495218602,Normal
DTAA/AGF0088,7.98584541062802,0.1014755571266018,18.036183574879228,0.0730081659849811,10.050393719806763,10.305833333333334,9.777222222222225,0.123557841256392,345,345,1.0,1,PC-3721,100.0,0,0,54.78260869565217,0,345,2010-01-04 07:52:44,2011-05-13 17:59:21,0.13921686443577935,Normal
DTAA/BCH0912,8.74777777777778,0.0949460384393768,18.784782608695654,0.0726782720020989,10.036726247987117,10.328333333333331,9.776666666666667,0.1191652023721648,345,345,1.0,1,PC-2485,100.0,0,0,0.0,0,345,2010-01-04 08:52:18,2011-05-13 18:54:10,0.13926773077800353,Normal
DTAA/IJG0454,8.741111111111111,0.0947587489341714,18.78405797101449,0.0723495265632972,10.043159420289856,10.314166666666669,9.778333333333334,0.1183308224616559,345,345,1.0,1,PC-2407,100.0,0,0,0.0,0,345,2010-01-04 08:39:53,2011-05-13 18:45:38,0.1392840625766063,Normal
DTAA/FJC0138,7.737101449275363,0.0938016232433495,16.780966183574883,0.0738173365553276,9.043719001610306,9.30888888888889,8.761944444444444,0.1216213150124826,345,345,1.0,1,PC-4335,100.0,0,0,100.0,0,345,2010-01-04 07:47:59,2011-05-13 16:40:30,0.13947506844051683,Normal
DTAA/KNH0719,7.994734299516908,0.0944886376642323,17.032367149758453,0.0768654766569745,9.038031400966185,9.31638888888889,8.775277777777777,0.1164279671273881,345,345,1.0,1,PC-1374,100.0,0,0,48.40579710144928,0,345,2010-01-04 08:00:26,2011-05-13 17:04:18,0.13948609309274307,Normal
DTAA/BDI0634,8.742753623188406,0.0982764198090479,18.781497584541064,0.0721229754593486,10.038563607085344,10.3175,9.758888888888889,0.1215266287414717,345,345,1.0,1,PC-4076,100.0,0,0,0.0,0,345,2010-01-04 08:52:55,2011-05-13 18:46:56,0.1395103180652118,Normal
DTAA/KUC0848,8.986183574879226,0.0931214291622741,18.03526570048309,0.0710601834789803,9.048607890499197,9.296111111111111,8.754166666666666,0.1178060270973506,345,345,1.0,1,PC-1155,100.0,0,0,0.0,0,345,2010-01-04 09:06:24,2011-05-13 17:56:29,0.13956293655811253,Normal
DTAA/BVM0716,8.238502415458937,0.0961039089486376,18.279565217391305,0.0731819107997796,10.04048228663446,10.327777777777778,9.758333333333333,0.123317579835184,345,345,1.0,1,PC-2840,100.0,0,0,0.0,0,345,2010-01-04 08:15:48,2011-05-13 18:22:30,0.13979996141304812,Normal
DTAA/WWC0894,8.990144927536232,0.0960011755395577,18.031739130434783,0.0740019918538496,9.041471819645734,9.314166666666669,8.769722222222223,0.1231272505311283,345,345,1.0,1,PC-3980,100.0,0,0,0.0,0,345,2010-01-04 09:08:20,2011-05-13 17:58:29,0.1398374643971752,Normal
DTAA/QAM0113,7.485024154589371,0.0961023746039807,16.531739130434786,0.073134881000854,9.04644041867955,9.310277777777776,8.778333333333334,0.1203809361819748,345,345,1.0,1,PC-0094,100.0,0,0,100.0,0,345,2010-01-04 07:36:42,2011-05-13 16:26:00,0.13984818601933896,Normal
DTAA/YLO0362,8.490579710144928,0.0966525593183334,18.535942028985502,0.0739894659666941,10.045012882447663,10.315277777777778,9.78,0.1206850601107418,345,345,1.0,1,PC-2343,100.0,0,0,0.0,0,345,2010-01-04 08:29:16,2011-05-13 18:36:41,0.13991164672298995,Normal
DTAA/CDS0300,7.998309178743961,0.0965801256371606,17.037487922705314,0.077938568610797,9.039426731078905,9.303611111111111,8.775277777777777,0.123720776881112,345,345,1.0,1,PC-2678,100.0,0,0,47.53623188405797,0,345,2010-01-04 08:05:53,2011-05-13 16:59:47,0.13991546642058977,Normal
DTAA/ZCH0336,7.746473429951691,0.0993419629367159,16.783091787439613,0.0717475630513315,9.03614734299517,9.313055555555556,8.773333333333333,0.1237356864447664,345,345,1.0,1,PC-2554,100.0,0,0,100.0,0,345,2010-01-04 07:46:14,2011-05-13 16:45:17,0.14000157498470434,Normal
DTAA/LAH0710,7.987053140096619,0.1006030528120528,18.035314009661835,0.0716416912506385,10.047816425120772,10.309166666666666,9.792222222222222,0.1229252771857988,345,345,1.0,1,PC-3109,100.0,0,0,53.04347826086957,0,345,2010-01-04 08:07:50,2011-05-13 18:07:53,0.14003774352466147,Normal
DTAA/PAC0722,8.23942028985507,0.0941436936403141,18.283478260869565,0.0719276723247889,10.043549919484702,10.321388888888889,9.765277777777778,0.119484038170926,345,345,1.0,1,PC-4075,100.0,0,0,0.0,0,345,2010-01-04 08:19:14,2011-05-13 18:23:51,0.14004670575952177,Normal
DTAA/TXR0884,8.745797101449275,0.0976014879178097,18.784879227053143,0.0713191948563383,10.038450080515297,10.305,9.768888888888888,0.1194060579749006,345,345,1.0,1,PC-3310,100.0,0,0,0.0,0,345,2010-01-04 08:52:54,2011-05-13 18:49:48,0.1400732402965234,Normal
DTAA/JDM0940,8.489565217391304,0.0924594209536665,18.534685990338165,0.0716394369592321,10.044890499194846,10.309722222222222,9.766944444444444,0.1191688918537746,345,345,1.0,1,PC-0461,100.0,0,0,0.0,0,345,2010-01-04 08:35:35,2011-05-13 18:25:42,0.1400982890119858,Normal
DTAA/NET0306,7.995748792270532,0.0981151239009784,17.037487922705314,0.0684391452396283,9.041943639291466,9.313055555555556,8.761111111111111,0.1229052416961996,345,345,1.0,1,PC-2083,100.0,0,0,48.69565217391305,0,345,2010-01-04 07:59:29,2011-05-13 17:07:35,0.14011672096637667,Normal
