id,date,user,employee_id,pc,url_domain,suspicious_flag,off_hours_flag
H002820,2026-01-25 10:00:37,manoj.menon48,EMP0048,PC-IT -048,wikipedia.org,0,0
H002821,2026-01-01 16:21:58,manoj.menon48,EMP0048,PC-IT -048,linkedin.com,0,0
H002822,2026-02-04 08:41:38,manoj.menon48,EMP0048,PC-IT -048,company-intranet.local,0,0
H002823,2026-02-14 19:01:12,manoj.menon48,EMP0048,PC-IT -048,atlassian.net,0,0
H002824,2026-01-05 15:15:52,manoj.menon48,EMP0048,PC-IT -048,slack.com,0,0
H002825,2026-01-22 14:08:37,manoj.menon48,EMP0048,PC-IT -048,wikipedia.org,0,0
H002826,2026-01-21 11:59:34,manoj.menon48,EMP0048,PC-IT -048,atlassian.net,0,0
H002827,2026-02-09 17:38:54,manoj.menon48,EMP0048,PC-IT -048,linkedin.com,0,0
H002828,2026-01-29 15:01:47,manoj.menon48,EMP0048,PC-IT -048,linkedin.com,0,0
H002829,2026-01-03 11:01:31,manoj.menon48,EMP0048,PC-IT -048,atlassian.net,0,0
H002830,2026-01-25 07:17:50,manoj.menon48,EMP0048,PC-IT -048,stackoverflow.com,0,0
H002831,2026-01-16 16:02:03,manoj.menon48,EMP0048,PC-IT -048,atlassian.net,0,0
H002832,2026-02-07 07:55:42,manoj.menon48,EMP0048,PC-IT -048,linkedin.com,0,0
H002833,2026-01-20 17:18:12,manoj.menon48,EMP0048,PC-IT -048,slack.com,0,0
H002834,2026-02-05 11:42:46,manoj.menon48,EMP0048,PC-IT -048,slack.com,0,0
H002835,2026-01-16 12:44:29,manoj.menon48,EMP0048,PC-IT -048,slack.com,0,0
H002836,2026-01-12 16:58:22,manoj.menon48,EMP0048,PC-IT -048,linkedin.com,0,0
H002837,2026-02-01 15:53:00,manoj.menon48,EMP0048,PC-IT -048,zoom.us,0,0
H002838,2026-01-24 16:27:27,sneha.verma49,EMP0049,PC-FIN-049,office365.com,0,0
H002839,2026-02-03 08:48:34,sneha.verma49,EMP0049,PC-FIN-049,linkedin.com,0,0
H002840,2026-01-20 06:10:31,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002841,2026-01-24 16:40:04,sneha.verma49,EMP0049,PC-FIN-049,atlassian.net,0,0
H002842,2026-01-07 14:38:32,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002843,2026-01-31 08:13:45,sneha.verma49,EMP0049,PC-FIN-049,atlassian.net,0,0
H002844,2026-02-13 13:05:40,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002845,2026-01-09 08:14:36,sneha.verma49,EMP0049,PC-FIN-049,google.com,0,0
H002846,2026-02-03 17:52:58,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002847,2026-01-08 09:50:01,sneha.verma49,EMP0049,PC-FIN-049,company-intranet.local,0,0
H002848,2026-01-30 14:07:13,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002849,2026-02-12 14:18:45,sneha.verma49,EMP0049,PC-FIN-049,atlassian.net,0,0
H002850,2026-02-02 09:49:22,sneha.verma49,EMP0049,PC-FIN-049,slack.com,0,0
H002851,2026-01-30 17:30:04,sneha.verma49,EMP0049,PC-FIN-049,zoom.us,0,0
H002852,2026-02-12 09:46:29,sneha.verma49,EMP0049,PC-FIN-049,slack.com,0,0
H002853,2026-01-25 00:20:26,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002854,2026-02-07 16:36:05,sneha.verma49,EMP0049,PC-FIN-049,office365.com,0,0
H002855,2026-01-26 14:47:19,sneha.verma49,EMP0049,PC-FIN-049,zoom.us,0,0
H002856,2026-01-29 14:31:58,sneha.verma49,EMP0049,PC-FIN-049,linkedin.com,0,0
H002857,2026-01-26 18:52:30,sneha.verma49,EMP0049,PC-FIN-049,slack.com,0,0
H002858,2026-01-25 10:16:30,sneha.verma49,EMP0049,PC-FIN-049,slack.com,0,0
H002859,2026-01-03 13:08:00,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002860,2026-02-12 14:21:54,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002861,2026-02-07 11:21:56,sneha.verma49,EMP0049,PC-FIN-049,zoom.us,0,0
H002862,2026-01-12 06:23:03,sneha.verma49,EMP0049,PC-FIN-049,atlassian.net,0,0
H002863,2026-02-06 13:33:31,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002864,2026-01-09 13:32:31,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002865,2026-01-30 10:47:17,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002866,2026-01-11 00:04:43,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002867,2026-01-24 14:26:56,sneha.verma49,EMP0049,PC-FIN-049,google.com,0,0
H002868,2026-01-11 13:34:29,sneha.verma49,EMP0049,PC-FIN-049,stackoverflow.com,0,0
H002869,2026-02-11 12:50:43,sneha.verma49,EMP0049,PC-FIN-049,atlassian.net,0,0
H002870,2026-01-03 06:51:30,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002871,2026-01-20 11:27:12,sneha.verma49,EMP0049,PC-FIN-049,google.com,0,0
H002872,2026-01-03 09:51:55,sneha.verma49,EMP0049,PC-FIN-049,office365.com,0,0
H002873,2026-01-17 09:12:05,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002874,2026-02-14 08:36:52,sneha.verma49,EMP0049,PC-FIN-049,stackoverflow.com,0,0
H002875,2026-01-16 15:57:05,sneha.verma49,EMP0049,PC-FIN-049,office365.com,0,0
H002876,2026-01-08 15:32:16,sneha.verma49,EMP0049,PC-FIN-049,company-intranet.local,0,0
H002877,2026-01-26 10:32:34,sneha.verma49,EMP0049,PC-FIN-049,zoom.us,0,0
H002878,2026-01-22 12:20:23,sneha.verma49,EMP0049,PC-FIN-049,github.com,0,0
H002879,2026-02-14 09:09:36,sneha.verma49,EMP0049,PC-FIN-049,slack.com,0,0
H002880,2026-01-07 10:17:12,sneha.verma49,EMP0049,PC-FIN-049,slack.com,0,0
H002881,2026-02-08 11:16:22,sneha.verma49,EMP0049,PC-FIN-049,linkedin.com,0,0
H002882,2026-02-03 08:04:59,sneha.verma49,EMP0049,PC-FIN-049,linkedin.com,0,0
H002883,2026-02-06 16:12:41,sneha.verma49,EMP0049,PC-FIN-049,wikipedia.org,0,0
H002884,2026-01-06 14:21:22,rohan.chatterjee50,EMP0050,PC-ENG-050,slack.com,0,0
H002885,2026-01-28 17:27:56,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002886,2026-02-12 22:51:53,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002887,2026-02-06 10:56:47,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002888,2026-01-28 14:04:29,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002889,2026-01-10 10:43:24,rohan.chatterjee50,EMP0050,PC-ENG-050,company-intranet.local,0,0
H002890,2026-02-14 07:39:47,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002891,2026-01-08 15:58:47,rohan.chatterjee50,EMP0050,PC-ENG-050,slack.com,0,0
H002892,2026-01-09 09:27:59,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002893,2026-01-20 13:26:45,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002894,2026-02-07 08:51:56,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002895,2026-01-19 08:33:55,rohan.chatterjee50,EMP0050,PC-ENG-050,zoom.us,0,0
H002896,2026-01-08 11:37:29,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002897,2026-01-28 11:46:53,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002898,2026-01-04 07:56:00,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002899,2026-02-11 22:52:54,rohan.chatterjee50,EMP0050,PC-ENG-050,linkedin.com,0,0
H002900,2026-01-05 13:03:43,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002901,2026-01-21 16:47:43,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002902,2026-01-01 08:42:29,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002903,2026-01-07 17:07:49,rohan.chatterjee50,EMP0050,PC-ENG-050,zoom.us,0,0
H002904,2026-02-10 07:02:40,rohan.chatterjee50,EMP0050,PC-ENG-050,atlassian.net,0,0
H002905,2026-01-23 14:24:10,rohan.chatterjee50,EMP0050,PC-ENG-050,atlassian.net,0,0
H002906,2026-01-18 11:11:09,rohan.chatterjee50,EMP0050,PC-ENG-050,company-intranet.local,0,0
H002907,2026-01-07 10:27:26,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002908,2026-02-10 15:38:13,rohan.chatterjee50,EMP0050,PC-ENG-050,zoom.us,0,0
H002909,2026-01-03 12:18:12,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002910,2026-01-25 07:15:43,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002911,2026-01-06 19:00:15,rohan.chatterjee50,EMP0050,PC-ENG-050,company-intranet.local,0,0
H002912,2026-02-11 12:20:54,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002913,2026-02-03 16:04:43,rohan.chatterjee50,EMP0050,PC-ENG-050,atlassian.net,0,0
H002914,2026-01-11 06:56:18,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002915,2026-01-20 08:22:03,rohan.chatterjee50,EMP0050,PC-ENG-050,linkedin.com,0,0
H002916,2026-01-18 10:48:47,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002917,2026-01-14 14:15:11,rohan.chatterjee50,EMP0050,PC-ENG-050,wikipedia.org,0,0
H002918,2026-01-04 16:40:56,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002919,2026-02-08 15:01:08,rohan.chatterjee50,EMP0050,PC-ENG-050,atlassian.net,0,0
H002920,2026-01-18 00:59:50,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002921,2026-01-06 02:39:00,rohan.chatterjee50,EMP0050,PC-ENG-050,linkedin.com,0,0
H002922,2026-01-31 07:35:11,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002923,2026-02-13 10:44:15,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002924,2026-02-01 11:41:14,rohan.chatterjee50,EMP0050,PC-ENG-050,linkedin.com,0,0
H002925,2026-01-28 10:16:28,rohan.chatterjee50,EMP0050,PC-ENG-050,slack.com,0,0
H002926,2026-01-05 11:28:22,rohan.chatterjee50,EMP0050,PC-ENG-050,linkedin.com,0,0
H002927,2026-01-15 10:19:35,rohan.chatterjee50,EMP0050,PC-ENG-050,office365.com,0,0
H002928,2026-01-19 11:06:11,rohan.chatterjee50,EMP0050,PC-ENG-050,slack.com,0,0
H002929,2026-01-27 11:21:57,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002930,2026-02-07 08:49:36,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002931,2026-02-08 09:29:45,rohan.chatterjee50,EMP0050,PC-ENG-050,company-intranet.local,0,0
H002932,2026-01-09 19:22:03,rohan.chatterjee50,EMP0050,PC-ENG-050,office365.com,0,0
H002933,2026-01-14 16:53:54,rohan.chatterjee50,EMP0050,PC-ENG-050,stackoverflow.com,0,0
H002934,2026-02-10 09:03:27,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002935,2026-01-31 13:47:34,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002936,2026-02-11 16:32:11,rohan.chatterjee50,EMP0050,PC-ENG-050,atlassian.net,0,0
H002937,2026-01-29 11:13:45,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002938,2026-01-05 16:38:55,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002939,2026-01-03 08:58:07,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002940,2026-01-08 08:28:22,rohan.chatterjee50,EMP0050,PC-ENG-050,google.com,0,0
H002941,2026-01-16 13:50:23,rohan.chatterjee50,EMP0050,PC-ENG-050,zoom.us,0,0
H002942,2026-01-30 14:05:18,rohan.chatterjee50,EMP0050,PC-ENG-050,github.com,0,0
H002943,2026-01-06 11:43:11,anjali.kapoor51,EMP0051,PC-FIN-051,github.com,0,0
H002944,2026-01-03 16:45:25,anjali.kapoor51,EMP0051,PC-FIN-051,zoom.us,0,0
H002945,2026-02-08 07:00:45,anjali.kapoor51,EMP0051,PC-FIN-051,atlassian.net,0,0
H002946,2026-01-17 08:16:56,anjali.kapoor51,EMP0051,PC-FIN-051,stackoverflow.com,0,0
H002947,2026-01-26 09:16:13,anjali.kapoor51,EMP0051,PC-FIN-051,github.com,0,0
H002948,2026-02-06 15:26:37,anjali.kapoor51,EMP0051,PC-FIN-051,office365.com,0,0
H002949,2026-01-17 08:44:48,anjali.kapoor51,EMP0051,PC-FIN-051,company-intranet.local,0,0
H002950,2026-02-10 06:40:09,anjali.kapoor51,EMP0051,PC-FIN-051,github.com,0,0
H002951,2026-01-29 10:32:15,anjali.kapoor51,EMP0051,PC-FIN-051,zoom.us,0,0
H002952,2026-01-11 11:03:54,anjali.kapoor51,EMP0051,PC-FIN-051,wikipedia.org,0,0
H002953,2026-01-29 17:20:42,anjali.kapoor51,EMP0051,PC-FIN-051,linkedin.com,0,0
H002954,2026-01-07 06:58:13,anjali.kapoor51,EMP0051,PC-FIN-051,stackoverflow.com,0,0
H002955,2026-02-04 15:13:02,anjali.kapoor51,EMP0051,PC-FIN-051,company-intranet.local,0,0
H002956,2026-01-03 13:57:03,anjali.kapoor51,EMP0051,PC-FIN-051,slack.com,0,0
H002957,2026-01-14 13:08:21,anjali.kapoor51,EMP0051,PC-FIN-051,wikipedia.org,0,0
H002958,2026-01-28 14:30:59,anjali.kapoor51,EMP0051,PC-FIN-051,linkedin.com,0,0
H002959,2026-01-22 09:23:35,anjali.kapoor51,EMP0051,PC-FIN-051,slack.com,0,0
H002960,2026-01-08 11:35:42,anjali.kapoor51,EMP0051,PC-FIN-051,atlassian.net,0,0
H002961,2026-01-30 14:15:18,anjali.kapoor51,EMP0051,PC-FIN-051,atlassian.net,0,0
H002962,2026-01-27 13:14:11,anjali.kapoor51,EMP0051,PC-FIN-051,atlassian.net,0,0
H002963,2026-01-25 10:50:48,anjali.kapoor51,EMP0051,PC-FIN-051,slack.com,0,0
H002964,2026-02-03 09:52:49,anjali.kapoor51,EMP0051,PC-FIN-051,office365.com,0,0
H002965,2026-01-22 09:26:47,anjali.kapoor51,EMP0051,PC-FIN-051,stackoverflow.com,0,0
H002966,2026-01-22 07:20:31,anjali.kapoor51,EMP0051,PC-FIN-051,stackoverflow.com,0,0
H002967,2026-01-21 21:48:04,anjali.kapoor51,EMP0051,PC-FIN-051,wikipedia.org,0,0
H002968,2026-01-24 07:46:53,anjali.kapoor51,EMP0051,PC-FIN-051,linkedin.com,0,0
H002969,2026-01-26 13:24:22,anjali.kapoor51,EMP0051,PC-FIN-051,google.com,0,0
H002970,2026-01-24 17:26:20,anjali.kapoor51,EMP0051,PC-FIN-051,slack.com,0,0
H002971,2026-01-01 04:59:40,anjali.kapoor51,EMP0051,PC-FIN-051,stackoverflow.com,0,0
H002972,2026-01-15 11:20:09,anjali.kapoor51,EMP0051,PC-FIN-051,github.com,0,0
H002973,2026-02-06 16:47:17,anjali.kapoor51,EMP0051,PC-FIN-051,wikipedia.org,0,0
H002974,2026-01-17 13:05:00,anjali.kapoor51,EMP0051,PC-FIN-051,google.com,0,0
H002975,2026-01-11 08:56:08,anjali.kapoor51,EMP0051,PC-FIN-051,zoom.us,0,0
H002976,2026-01-06 14:21:22,anjali.kapoor51,EMP0051,PC-FIN-051,linkedin.com,0,0
H002977,2026-02-07 13:53:46,anjali.kapoor51,EMP0051,PC-FIN-051,stackoverflow.com,0,0
H002978,2026-02-11 07:31:25,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H002979,2026-01-03 09:18:09,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H002980,2026-01-20 08:11:39,swati.kapoor52,EMP0052,PC-FIN-052,linkedin.com,0,0
H002981,2026-01-03 12:14:50,swati.kapoor52,EMP0052,PC-FIN-052,linkedin.com,0,0
H002982,2026-01-10 08:35:09,swati.kapoor52,EMP0052,PC-FIN-052,office365.com,0,0
H002983,2026-01-02 13:12:23,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H002984,2026-01-20 17:42:12,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H002985,2026-01-10 08:40:23,swati.kapoor52,EMP0052,PC-FIN-052,company-intranet.local,0,0
H002986,2026-01-06 14:43:42,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H002987,2026-02-06 10:08:35,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H002988,2026-01-02 11:27:43,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H002989,2026-01-22 08:03:58,swati.kapoor52,EMP0052,PC-FIN-052,wikipedia.org,0,0
H002990,2026-01-30 12:13:42,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H002991,2026-02-01 11:43:39,swati.kapoor52,EMP0052,PC-FIN-052,company-intranet.local,0,0
H002992,2026-01-04 19:28:32,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H002993,2026-01-20 09:27:25,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H002994,2026-02-08 09:35:14,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H002995,2026-02-13 15:43:36,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H002996,2026-01-14 12:32:10,swati.kapoor52,EMP0052,PC-FIN-052,zoom.us,0,0
H002997,2026-01-02 12:21:37,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H002998,2026-01-22 15:27:10,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H002999,2026-01-31 15:24:24,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H003000,2026-01-10 08:58:49,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H003001,2026-01-21 11:52:10,swati.kapoor52,EMP0052,PC-FIN-052,linkedin.com,0,0
H003002,2026-01-16 13:19:45,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H003003,2026-02-04 15:38:45,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H003004,2026-01-31 19:46:43,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H003005,2026-01-30 08:49:43,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003006,2026-01-17 13:56:56,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H003007,2026-01-27 10:02:22,swati.kapoor52,EMP0052,PC-FIN-052,office365.com,0,0
H003008,2026-01-20 13:47:24,swati.kapoor52,EMP0052,PC-FIN-052,office365.com,0,0
H003009,2026-02-04 05:24:55,swati.kapoor52,EMP0052,PC-FIN-052,wikipedia.org,0,0
H003010,2026-01-26 08:52:35,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H003011,2026-02-03 14:30:39,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H003012,2026-01-18 20:38:57,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H003013,2026-01-02 15:43:59,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H003014,2026-01-24 07:27:39,swati.kapoor52,EMP0052,PC-FIN-052,zoom.us,0,0
H003015,2026-01-27 15:14:42,swati.kapoor52,EMP0052,PC-FIN-052,atlassian.net,0,0
H003016,2026-01-18 05:35:34,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003017,2026-02-14 14:55:06,swati.kapoor52,EMP0052,PC-FIN-052,wikipedia.org,0,0
H003018,2026-01-16 12:07:25,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H003019,2026-01-13 09:26:37,swati.kapoor52,EMP0052,PC-FIN-052,office365.com,0,0
H003020,2026-01-09 14:50:58,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003021,2026-02-01 20:38:50,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003022,2026-02-10 20:35:51,swati.kapoor52,EMP0052,PC-FIN-052,company-intranet.local,0,0
H003023,2026-01-06 15:56:10,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H003024,2026-01-02 07:13:06,swati.kapoor52,EMP0052,PC-FIN-052,wikipedia.org,0,0
H003025,2026-01-24 08:00:40,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H003026,2026-01-16 13:23:09,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003027,2026-01-05 18:15:52,swati.kapoor52,EMP0052,PC-FIN-052,slack.com,0,0
H003028,2026-02-10 15:13:43,swati.kapoor52,EMP0052,PC-FIN-052,office365.com,0,0
H003029,2026-01-19 15:37:35,swati.kapoor52,EMP0052,PC-FIN-052,github.com,0,0
H003030,2026-01-06 08:02:11,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003031,2026-01-08 12:58:27,swati.kapoor52,EMP0052,PC-FIN-052,linkedin.com,0,0
H003032,2026-01-12 03:07:11,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H003033,2026-01-23 13:57:54,swati.kapoor52,EMP0052,PC-FIN-052,stackoverflow.com,0,0
H003034,2026-01-07 14:29:31,swati.kapoor52,EMP0052,PC-FIN-052,zoom.us,0,0
H003035,2026-01-26 17:44:44,swati.kapoor52,EMP0052,PC-FIN-052,company-intranet.local,0,0
H003036,2026-01-01 14:44:06,swati.kapoor52,EMP0052,PC-FIN-052,google.com,0,0
H003037,2026-01-06 19:24:55,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003038,2026-01-14 15:11:18,kiran.iyer53,EMP0053,PC-LEG-053,atlassian.net,0,0
H003039,2026-02-03 09:13:50,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003040,2026-01-31 07:58:04,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003041,2026-01-19 14:19:27,kiran.iyer53,EMP0053,PC-LEG-053,google.com,0,0
H003042,2026-01-08 07:40:03,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003043,2026-01-29 01:30:09,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003044,2026-01-12 17:54:16,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003045,2026-01-03 13:42:46,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003046,2026-01-01 16:34:59,kiran.iyer53,EMP0053,PC-LEG-053,stackoverflow.com,0,0
H003047,2026-01-19 13:36:41,kiran.iyer53,EMP0053,PC-LEG-053,office365.com,0,0
H003048,2026-01-12 16:10:07,kiran.iyer53,EMP0053,PC-LEG-053,slack.com,0,0
H003049,2026-02-12 14:01:23,kiran.iyer53,EMP0053,PC-LEG-053,google.com,0,0
H003050,2026-01-14 08:44:04,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003051,2026-01-15 08:47:48,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003052,2026-01-12 14:24:10,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003053,2026-01-10 14:02:56,kiran.iyer53,EMP0053,PC-LEG-053,github.com,0,0
H003054,2026-01-06 08:06:27,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003055,2026-02-06 10:18:10,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003056,2026-01-14 08:24:31,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003057,2026-01-07 15:05:25,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003058,2026-02-02 07:51:27,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003059,2026-02-04 11:08:38,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003060,2026-01-12 10:21:12,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003061,2026-01-26 16:48:10,kiran.iyer53,EMP0053,PC-LEG-053,slack.com,0,0
H003062,2026-01-29 09:01:10,kiran.iyer53,EMP0053,PC-LEG-053,github.com,0,0
H003063,2026-01-03 13:19:05,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003064,2026-02-13 15:21:13,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003065,2026-01-19 19:00:23,kiran.iyer53,EMP0053,PC-LEG-053,stackoverflow.com,0,0
H003066,2026-01-05 13:17:49,kiran.iyer53,EMP0053,PC-LEG-053,office365.com,0,0
H003067,2026-01-04 14:01:28,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003068,2026-01-21 00:16:32,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003069,2026-01-11 12:26:59,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003070,2026-01-29 06:50:31,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003071,2026-01-17 11:39:31,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003072,2026-01-01 12:46:14,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003073,2026-02-11 11:17:42,kiran.iyer53,EMP0053,PC-LEG-053,atlassian.net,0,0
H003074,2026-01-03 10:32:14,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003075,2026-01-21 14:00:05,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003076,2026-01-11 11:29:41,kiran.iyer53,EMP0053,PC-LEG-053,google.com,0,0
H003077,2026-01-29 09:46:08,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003078,2026-01-12 13:07:54,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003079,2026-01-16 07:23:06,kiran.iyer53,EMP0053,PC-LEG-053,office365.com,0,0
H003080,2026-01-11 06:12:16,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003081,2026-01-28 17:54:24,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003082,2026-01-02 06:39:38,kiran.iyer53,EMP0053,PC-LEG-053,company-intranet.local,0,0
H003083,2026-01-24 03:19:02,kiran.iyer53,EMP0053,PC-LEG-053,slack.com,0,0
H003084,2026-01-21 06:43:30,kiran.iyer53,EMP0053,PC-LEG-053,atlassian.net,0,0
H003085,2026-01-31 15:46:05,kiran.iyer53,EMP0053,PC-LEG-053,linkedin.com,0,0
H003086,2026-01-04 14:17:34,kiran.iyer53,EMP0053,PC-LEG-053,zoom.us,0,0
H003087,2026-01-29 13:58:32,kiran.iyer53,EMP0053,PC-LEG-053,wikipedia.org,0,0
H003088,2026-01-26 19:40:42,kiran.iyer53,EMP0053,PC-LEG-053,office365.com,0,0
H003089,2026-01-11 17:50:50,kiran.iyer53,EMP0053,PC-LEG-053,atlassian.net,0,0
