id,date,user,employee_id,pc,filename,activity,sensitive_flag,off_hours_flag
F000752,2026-02-10 17:29:24,rahul.khan40,EMP0040,PC-FIN-040,design_spec.docx,Rename,0,0
F000753,2026-02-08 22:02:20,isha.saxena41,EMP0041,PC-ENG-041,meeting_notes.pdf,Write,0,0
F000754,2026-01-14 13:06:00,isha.saxena41,EMP0041,PC-ENG-041,design_spec.docx,Copy,0,0
F000755,2026-02-07 16:49:01,isha.saxena41,EMP0041,PC-ENG-041,source_code.py,Write,0,0
F000756,2026-01-05 12:29:17,isha.saxena41,EMP0041,PC-ENG-041,design_spec.docx,Write,0,0
F000757,2026-02-04 14:03:16,isha.saxena41,EMP0041,PC-ENG-041,source_code.py,Open,0,0
F000758,2026-02-14 12:11:57,isha.saxena41,EMP0041,PC-ENG-041,presentation.pptx,Rename,0,0
F000759,2026-01-11 04:38:21,isha.saxena41,EMP0041,PC-ENG-041,presentation.pptx,Open,0,0
F000760,2026-02-13 08:53:04,isha.saxena41,EMP0041,PC-ENG-041,budget.xlsx,Write,0,0
F000761,2026-02-01 09:24:49,isha.saxena41,EMP0041,PC-ENG-041,design_spec.docx,Copy,0,0
F000762,2026-01-25 04:11:14,isha.saxena41,EMP0041,PC-ENG-041,meeting_notes.pdf,Write,0,0
F000763,2026-01-15 14:51:44,isha.saxena41,EMP0041,PC-ENG-041,report.docx,Open,0,0
F000764,2026-01-11 08:47:38,isha.saxena41,EMP0041,PC-ENG-041,source_code.py,Open,0,0
F000765,2026-01-29 12:50:44,isha.saxena41,EMP0041,PC-ENG-041,presentation.pptx,Open,0,0
F000766,2026-02-03 17:23:40,isha.saxena41,EMP0041,PC-ENG-041,source_code.py,Open,0,0
F000767,2026-01-27 11:17:27,isha.saxena41,EMP0041,PC-ENG-041,source_code.py,Write,0,0
F000768,2026-01-05 06:16:56,isha.saxena41,EMP0041,PC-ENG-041,design_spec.docx,Rename,0,0
F000769,2026-01-31 10:58:15,isha.saxena41,EMP0041,PC-ENG-041,budget.xlsx,Open,0,0
F000770,2026-01-11 07:11:42,sameer.reddy42,EMP0042,PC-R&D-042,budget.xlsx,Write,0,0
F000771,2026-02-12 23:23:35,sameer.reddy42,EMP0042,PC-R&D-042,meeting_notes.pdf,Write,0,0
F000772,2026-01-05 20:42:11,sameer.reddy42,EMP0042,PC-R&D-042,source_code.py,Write,0,0
F000773,2026-01-08 12:14:12,sameer.reddy42,EMP0042,PC-R&D-042,budget.xlsx,Rename,0,0
F000774,2026-01-09 15:25:00,sameer.reddy42,EMP0042,PC-R&D-042,meeting_notes.pdf,Open,0,0
F000775,2026-02-02 15:07:33,sameer.reddy42,EMP0042,PC-R&D-042,design_spec.docx,Rename,0,0
F000776,2026-02-07 12:19:56,sameer.reddy42,EMP0042,PC-R&D-042,timesheet.xlsx,Copy,0,0
F000777,2026-01-21 17:55:30,sameer.reddy42,EMP0042,PC-R&D-042,timesheet.xlsx,Copy,0,0
F000778,2026-01-13 14:30:30,sameer.reddy42,EMP0042,PC-R&D-042,budget.xlsx,Open,0,0
F000779,2026-01-12 10:40:40,sameer.reddy42,EMP0042,PC-R&D-042,source_code.py,Open,0,0
F000780,2026-02-12 07:32:09,nikhil.kapoor43,EMP0043,PC-IT -043,timesheet.xlsx,Open,0,0
F000781,2026-01-31 12:04:36,nikhil.kapoor43,EMP0043,PC-IT -043,budget.xlsx,Copy,0,0
F000782,2026-02-10 15:53:40,nikhil.kapoor43,EMP0043,PC-IT -043,meeting_notes.pdf,Copy,0,0
F000783,2026-01-17 11:48:27,nikhil.kapoor43,EMP0043,PC-IT -043,report.docx,Rename,0,0
F000784,2026-01-26 02:42:46,nikhil.kapoor43,EMP0043,PC-IT -043,meeting_notes.pdf,Write,0,0
F000785,2026-01-29 13:55:14,nikhil.kapoor43,EMP0043,PC-IT -043,design_spec.docx,Copy,0,0
F000786,2026-01-31 13:50:32,nikhil.kapoor43,EMP0043,PC-IT -043,presentation.pptx,Copy,0,0
F000787,2026-01-16 13:18:31,nikhil.kapoor43,EMP0043,PC-IT -043,timesheet.xlsx,Open,0,0
F000788,2026-01-28 13:26:04,nikhil.kapoor43,EMP0043,PC-IT -043,source_code.py,Open,0,0
F000789,2026-01-10 15:02:23,nikhil.kapoor43,EMP0043,PC-IT -043,meeting_notes.pdf,Write,0,0
F000790,2026-01-18 11:51:58,nikhil.kapoor43,EMP0043,PC-IT -043,meeting_notes.pdf,Rename,0,0
F000791,2026-02-04 13:58:19,nikhil.kapoor43,EMP0043,PC-IT -043,timesheet.xlsx,Write,0,0
F000792,2026-02-02 12:48:55,nikhil.kapoor43,EMP0043,PC-IT -043,timesheet.xlsx,Copy,0,0
F000793,2026-01-31 10:44:31,nikhil.kapoor43,EMP0043,PC-IT -043,meeting_notes.pdf,Open,0,0
F000794,2026-02-10 09:17:55,karthik.rao44,EMP0044,PC-IT -044,meeting_notes.pdf,Copy,0,0
F000795,2026-01-21 18:20:58,karthik.rao44,EMP0044,PC-IT -044,budget.xlsx,Copy,0,0
F000796,2026-01-23 21:12:52,karthik.rao44,EMP0044,PC-IT -044,meeting_notes.pdf,Write,0,0
F000797,2026-01-18 09:27:42,karthik.rao44,EMP0044,PC-IT -044,design_spec.docx,Copy,0,0
F000798,2026-02-09 17:08:51,karthik.rao44,EMP0044,PC-IT -044,timesheet.xlsx,Rename,0,0
F000799,2026-01-13 14:23:45,karthik.rao44,EMP0044,PC-IT -044,source_code.py,Rename,0,0
F000800,2026-01-14 15:37:33,karthik.rao44,EMP0044,PC-IT -044,budget.xlsx,Open,0,0
F000801,2026-01-19 13:13:38,karthik.rao44,EMP0044,PC-IT -044,timesheet.xlsx,Rename,0,0
F000802,2026-01-12 16:51:31,karthik.rao44,EMP0044,PC-IT -044,meeting_notes.pdf,Copy,0,0
F000803,2026-01-26 11:17:59,karthik.rao44,EMP0044,PC-IT -044,source_code.py,Write,0,0
F000804,2026-02-04 10:16:38,karthik.rao44,EMP0044,PC-IT -044,report.docx,Rename,0,0
F000805,2026-01-08 20:52:35,karthik.rao44,EMP0044,PC-IT -044,presentation.pptx,Open,0,0
F000806,2026-01-05 08:59:16,karthik.rao44,EMP0044,PC-IT -044,presentation.pptx,Write,0,0
F000807,2026-02-05 13:17:32,karthik.rao44,EMP0044,PC-IT -044,source_code.py,Write,0,0
F000808,2026-01-13 09:27:40,karthik.rao44,EMP0044,PC-IT -044,presentation.pptx,Open,0,0
F000809,2026-01-31 11:20:07,karthik.rao44,EMP0044,PC-IT -044,budget.xlsx,Copy,0,0
F000810,2026-01-08 10:51:03,karthik.rao44,EMP0044,PC-IT -044,report.docx,Open,0,0
F000811,2026-01-18 07:34:17,karthik.rao44,EMP0044,PC-IT -044,budget.xlsx,Open,0,0
F000812,2026-01-14 04:42:36,suresh.joshi45,EMP0045,PC-LEG-045,report.docx,Open,0,0
F000813,2026-01-08 10:39:46,suresh.joshi45,EMP0045,PC-LEG-045,meeting_notes.pdf,Rename,0,0
F000814,2026-01-28 09:14:39,suresh.joshi45,EMP0045,PC-LEG-045,source_code.py,Rename,0,0
F000815,2026-02-05 10:15:09,suresh.joshi45,EMP0045,PC-LEG-045,report.docx,Rename,0,0
F000816,2026-01-15 08:52:24,suresh.joshi45,EMP0045,PC-LEG-045,budget.xlsx,Open,0,0
F000817,2026-01-11 07:47:39,suresh.joshi45,EMP0045,PC-LEG-045,meeting_notes.pdf,Write,0,0
F000818,2026-01-08 07:54:26,suresh.joshi45,EMP0045,PC-LEG-045,budget.xlsx,Copy,0,0
F000819,2026-01-30 13:57:11,suresh.joshi45,EMP0045,PC-LEG-045,budget.xlsx,Rename,0,0
F000820,2026-01-07 00:42:19,suresh.joshi45,EMP0045,PC-LEG-045,presentation.pptx,Write,0,0
F000821,2026-01-29 08:06:54,suresh.joshi45,EMP0045,PC-LEG-045,report.docx,Write,0,0
F000822,2026-01-29 11:47:56,suresh.joshi45,EMP0045,PC-LEG-045,presentation.pptx,Write,0,0
F000823,2026-01-02 12:17:13,suresh.joshi45,EMP0045,PC-LEG-045,design_spec.docx,Write,0,0
F000824,2026-01-28 15:33:21,suresh.joshi45,EMP0045,PC-LEG-045,meeting_notes.pdf,Open,0,0
F000825,2026-02-01 12:24:53,suresh.joshi45,EMP0045,PC-LEG-045,presentation.pptx,Copy,0,0
F000826,2026-01-24 08:04:38,suresh.joshi45,EMP0045,PC-LEG-045,timesheet.xlsx,Write,0,0
F000827,2026-01-11 15:13:13,suresh.joshi45,EMP0045,PC-LEG-045,meeting_notes.pdf,Rename,0,0
F000828,2026-01-26 09:45:18,suresh.joshi45,EMP0045,PC-LEG-045,budget.xlsx,Write,0,0
F000829,2026-02-08 16:01:43,suresh.joshi45,EMP0045,PC-LEG-045,source_code.py,Copy,0,0
F000830,2026-02-11 14:28:45,suresh.joshi45,EMP0045,PC-LEG-045,timesheet.xlsx,Open,0,0
F000831,2026-01-25 13:23:24,suresh.joshi45,EMP0045,PC-LEG-045,report.docx,Write,0,0
F000832,2026-01-28 14:58:27,suresh.joshi45,EMP0045,PC-LEG-045,report.docx,Write,0,0
F000833,2026-01-17 10:17:23,suresh.joshi45,EMP0045,PC-LEG-045,meeting_notes.pdf,Write,0,0
F000834,2026-01-11 08:54:37,suresh.joshi45,EMP0045,PC-LEG-045,design_spec.docx,Copy,0,0
F000835,2026-01-25 10:48:14,isha.pillai46,EMP0046,PC-SAL-046,report.docx,Copy,0,0
F000836,2026-01-06 13:35:03,isha.pillai46,EMP0046,PC-SAL-046,meeting_notes.pdf,Open,0,0
F000837,2026-02-03 18:28:09,isha.pillai46,EMP0046,PC-SAL-046,meeting_notes.pdf,Copy,0,0
F000838,2026-01-28 09:58:11,isha.pillai46,EMP0046,PC-SAL-046,budget.xlsx,Write,0,0
F000839,2026-01-20 08:04:14,isha.pillai46,EMP0046,PC-SAL-046,timesheet.xlsx,Open,0,0
F000840,2026-02-09 05:41:50,isha.pillai46,EMP0046,PC-SAL-046,timesheet.xlsx,Copy,0,0
F000841,2026-01-19 12:27:57,isha.pillai46,EMP0046,PC-SAL-046,budget.xlsx,Copy,0,0
F000842,2026-01-02 15:12:38,isha.pillai46,EMP0046,PC-SAL-046,design_spec.docx,Open,0,0
F000843,2026-01-05 15:17:52,isha.pillai46,EMP0046,PC-SAL-046,timesheet.xlsx,Copy,0,0
F000844,2026-02-04 07:29:35,isha.pillai46,EMP0046,PC-SAL-046,timesheet.xlsx,Rename,0,0
F000845,2026-01-12 08:59:11,isha.pillai46,EMP0046,PC-SAL-046,budget.xlsx,Open,0,0
F000846,2026-01-11 15:32:52,vikram.reddy47,EMP0047,PC-HR-047,report.docx,Open,0,0
F000847,2026-01-26 08:03:30,vikram.reddy47,EMP0047,PC-HR-047,budget.xlsx,Copy,0,0
F000848,2026-01-16 16:53:23,vikram.reddy47,EMP0047,PC-HR-047,source_code.py,Rename,0,0
F000849,2026-01-30 09:11:45,vikram.reddy47,EMP0047,PC-HR-047,report.docx,Copy,0,0
F000850,2026-01-11 13:48:02,vikram.reddy47,EMP0047,PC-HR-047,report.docx,Write,0,0
F000851,2026-01-09 00:29:33,vikram.reddy47,EMP0047,PC-HR-047,timesheet.xlsx,Write,0,0
F000852,2026-02-13 15:35:34,vikram.reddy47,EMP0047,PC-HR-047,design_spec.docx,Write,0,0
F000853,2026-02-03 11:41:33,vikram.reddy47,EMP0047,PC-HR-047,meeting_notes.pdf,Write,0,0
F000854,2026-01-17 12:26:10,vikram.reddy47,EMP0047,PC-HR-047,source_code.py,Write,0,0
F000855,2026-01-09 15:13:04,vikram.reddy47,EMP0047,PC-HR-047,source_code.py,Rename,0,0
F000856,2026-01-20 07:57:26,vikram.reddy47,EMP0047,PC-HR-047,presentation.pptx,Write,0,0
F000857,2026-01-20 10:20:31,vikram.reddy47,EMP0047,PC-HR-047,budget.xlsx,Open,0,0
F000858,2026-01-14 11:40:48,vikram.reddy47,EMP0047,PC-HR-047,budget.xlsx,Write,0,0
F000859,2026-02-07 15:47:08,vikram.reddy47,EMP0047,PC-HR-047,design_spec.docx,Rename,0,0
F000860,2026-01-26 09:01:57,vikram.reddy47,EMP0047,PC-HR-047,budget.xlsx,Write,0,0
F000861,2026-01-17 12:29:45,vikram.reddy47,EMP0047,PC-HR-047,presentation.pptx,Rename,0,0
F000862,2026-01-14 11:26:03,vikram.reddy47,EMP0047,PC-HR-047,budget.xlsx,Copy,0,0
F000863,2026-02-10 17:18:23,vikram.reddy47,EMP0047,PC-HR-047,report.docx,Rename,0,0
F000864,2026-01-30 17:56:41,vikram.reddy47,EMP0047,PC-HR-047,timesheet.xlsx,Write,0,0
F000865,2026-01-05 13:22:52,vikram.reddy47,EMP0047,PC-HR-047,source_code.py,Write,0,0
F000866,2026-01-31 06:21:12,manoj.menon48,EMP0048,PC-IT -048,meeting_notes.pdf,Copy,0,0
F000867,2026-01-01 23:09:47,manoj.menon48,EMP0048,PC-IT -048,design_spec.docx,Rename,0,0
F000868,2026-01-04 02:13:40,manoj.menon48,EMP0048,PC-IT -048,source_code.py,Rename,0,0
F000869,2026-01-02 11:21:51,manoj.menon48,EMP0048,PC-IT -048,source_code.py,Write,0,0
F000870,2026-01-23 13:18:23,manoj.menon48,EMP0048,PC-IT -048,report.docx,Open,0,0
F000871,2026-01-29 15:27:48,manoj.menon48,EMP0048,PC-IT -048,source_code.py,Open,0,0
F000872,2026-02-12 15:46:47,manoj.menon48,EMP0048,PC-IT -048,source_code.py,Open,0,0
F000873,2026-01-10 18:24:21,manoj.menon48,EMP0048,PC-IT -048,design_spec.docx,Write,0,0
F000874,2026-02-10 09:09:48,manoj.menon48,EMP0048,PC-IT -048,budget.xlsx,Open,0,0
F000875,2026-02-09 10:25:14,manoj.menon48,EMP0048,PC-IT -048,report.docx,Open,0,0
F000876,2026-01-20 01:08:12,manoj.menon48,EMP0048,PC-IT -048,presentation.pptx,Copy,0,0
F000877,2026-01-10 11:36:16,sneha.verma49,EMP0049,PC-FIN-049,budget.xlsx,Open,0,0
F000878,2026-01-05 08:02:16,sneha.verma49,EMP0049,PC-FIN-049,design_spec.docx,Write,0,0
F000879,2026-01-05 08:58:10,sneha.verma49,EMP0049,PC-FIN-049,design_spec.docx,Write,0,0
F000880,2026-01-08 07:29:51,sneha.verma49,EMP0049,PC-FIN-049,meeting_notes.pdf,Rename,0,0
F000881,2026-01-31 19:16:36,sneha.verma49,EMP0049,PC-FIN-049,source_code.py,Rename,0,0
F000882,2026-02-10 14:33:09,sneha.verma49,EMP0049,PC-FIN-049,design_spec.docx,Rename,0,0
F000883,2026-02-08 15:15:14,sneha.verma49,EMP0049,PC-FIN-049,timesheet.xlsx,Open,0,0
F000884,2026-01-28 11:21:32,sneha.verma49,EMP0049,PC-FIN-049,meeting_notes.pdf,Write,0,0
F000885,2026-01-26 05:37:19,sneha.verma49,EMP0049,PC-FIN-049,timesheet.xlsx,Rename,0,0
F000886,2026-01-07 16:35:14,sneha.verma49,EMP0049,PC-FIN-049,timesheet.xlsx,Copy,0,0
F000887,2026-01-16 11:09:59,sneha.verma49,EMP0049,PC-FIN-049,report.docx,Rename,0,0
F000888,2026-01-27 15:26:36,sneha.verma49,EMP0049,PC-FIN-049,meeting_notes.pdf,Rename,0,0
F000889,2026-01-06 09:39:30,sneha.verma49,EMP0049,PC-FIN-049,design_spec.docx,Open,0,0
F000890,2026-01-21 18:03:27,sneha.verma49,EMP0049,PC-FIN-049,presentation.pptx,Write,0,0
F000891,2026-01-10 11:01:21,sneha.verma49,EMP0049,PC-FIN-049,meeting_notes.pdf,Open,0,0
F000892,2026-01-20 09:56:31,sneha.verma49,EMP0049,PC-FIN-049,presentation.pptx,Copy,0,0
F000893,2026-01-26 11:15:18,sneha.verma49,EMP0049,PC-FIN-049,budget.xlsx,Copy,0,0
F000894,2026-01-22 08:20:37,sneha.verma49,EMP0049,PC-FIN-049,presentation.pptx,Open,0,0
F000895,2026-01-07 07:50:47,sneha.verma49,EMP0049,PC-FIN-049,report.docx,Copy,0,0
F000896,2026-02-04 11:57:05,sneha.verma49,EMP0049,PC-FIN-049,timesheet.xlsx,Copy,0,0
F000897,2026-01-04 00:11:02,sneha.verma49,EMP0049,PC-FIN-049,budget.xlsx,Rename,0,0
F000898,2026-01-24 14:58:52,sneha.verma49,EMP0049,PC-FIN-049,design_spec.docx,Rename,0,0
F000899,2026-02-12 13:02:10,sneha.verma49,EMP0049,PC-FIN-049,meeting_notes.pdf,Rename,0,0
F000900,2026-01-03 23:05:02,rohan.chatterjee50,EMP0050,PC-ENG-050,source_code.py,Open,0,0
F000901,2026-01-13 15:57:25,rohan.chatterjee50,EMP0050,PC-ENG-050,timesheet.xlsx,Write,0,0
F000902,2026-01-07 09:18:39,rohan.chatterjee50,EMP0050,PC-ENG-050,timesheet.xlsx,Open,0,0
F000903,2026-02-09 09:04:29,rohan.chatterjee50,EMP0050,PC-ENG-050,source_code.py,Rename,0,0
F000904,2026-01-11 13:44:32,rohan.chatterjee50,EMP0050,PC-ENG-050,report.docx,Write,0,0
F000905,2026-02-08 08:18:02,rohan.chatterjee50,EMP0050,PC-ENG-050,presentation.pptx,Rename,0,0
F000906,2026-02-12 08:30:51,rohan.chatterjee50,EMP0050,PC-ENG-050,presentation.pptx,Rename,0,0
F000907,2026-02-02 09:41:45,rohan.chatterjee50,EMP0050,PC-ENG-050,timesheet.xlsx,Write,0,0
F000908,2026-01-27 15:15:50,rohan.chatterjee50,EMP0050,PC-ENG-050,timesheet.xlsx,Rename,0,0
F000909,2026-02-12 10:15:29,rohan.chatterjee50,EMP0050,PC-ENG-050,budget.xlsx,Copy,0,0
F000910,2026-01-03 07:37:56,rohan.chatterjee50,EMP0050,PC-ENG-050,report.docx,Copy,0,0
F000911,2026-01-07 23:08:09,rohan.chatterjee50,EMP0050,PC-ENG-050,design_spec.docx,Open,0,0
F000912,2026-01-19 15:44:20,rohan.chatterjee50,EMP0050,PC-ENG-050,source_code.py,Copy,0,0
F000913,2026-01-28 11:59:41,anjali.kapoor51,EMP0051,PC-FIN-051,design_spec.docx,Rename,0,0
F000914,2026-01-14 17:41:02,anjali.kapoor51,EMP0051,PC-FIN-051,meeting_notes.pdf,Copy,0,0
F000915,2026-01-26 08:04:03,anjali.kapoor51,EMP0051,PC-FIN-051,report.docx,Rename,0,0
F000916,2026-01-25 08:31:29,anjali.kapoor51,EMP0051,PC-FIN-051,design_spec.docx,Write,0,0
F000917,2026-01-21 11:52:20,anjali.kapoor51,EMP0051,PC-FIN-051,design_spec.docx,Write,0,0
F000918,2026-02-12 09:58:48,anjali.kapoor51,EMP0051,PC-FIN-051,source_code.py,Copy,0,0
F000919,2026-01-01 16:10:16,anjali.kapoor51,EMP0051,PC-FIN-051,presentation.pptx,Open,0,0
F000920,2026-02-01 16:21:09,anjali.kapoor51,EMP0051,PC-FIN-051,report.docx,Copy,0,0
F000921,2026-01-16 12:31:17,anjali.kapoor51,EMP0051,PC-FIN-051,budget.xlsx,Copy,0,0
F000922,2026-01-27 04:00:40,anjali.kapoor51,EMP0051,PC-FIN-051,meeting_notes.pdf,Rename,0,0
F000923,2026-02-09 10:00:06,anjali.kapoor51,EMP0051,PC-FIN-051,presentation.pptx,Copy,0,0
F000924,2026-01-14 08:43:42,anjali.kapoor51,EMP0051,PC-FIN-051,timesheet.xlsx,Rename,0,0
F000925,2026-02-03 10:33:37,anjali.kapoor51,EMP0051,PC-FIN-051,source_code.py,Copy,0,0
F000926,2026-01-28 15:46:51,anjali.kapoor51,EMP0051,PC-FIN-051,report.docx,Write,0,0
F000927,2026-02-07 12:34:48,anjali.kapoor51,EMP0051,PC-FIN-051,presentation.pptx,Open,0,0
F000928,2026-01-19 10:26:37,anjali.kapoor51,EMP0051,PC-FIN-051,design_spec.docx,Open,0,0
F000929,2026-01-31 16:26:59,anjali.kapoor51,EMP0051,PC-FIN-051,presentation.pptx,Copy,0,0
F000930,2026-01-21 16:14:28,anjali.kapoor51,EMP0051,PC-FIN-051,meeting_notes.pdf,Rename,0,0
F000931,2026-02-11 16:52:14,anjali.kapoor51,EMP0051,PC-FIN-051,design_spec.docx,Rename,0,0
F000932,2026-01-26 09:33:14,anjali.kapoor51,EMP0051,PC-FIN-051,report.docx,Copy,0,0
F000933,2026-01-29 09:00:27,anjali.kapoor51,EMP0051,PC-FIN-051,report.docx,Open,0,0
F000934,2026-01-18 12:57:34,anjali.kapoor51,EMP0051,PC-FIN-051,presentation.pptx,Open,0,0
F000935,2026-02-02 16:46:50,anjali.kapoor51,EMP0051,PC-FIN-051,timesheet.xlsx,Rename,0,0
F000936,2026-02-08 14:31:37,anjali.kapoor51,EMP0051,PC-FIN-051,budget.xlsx,Rename,0,0
F000937,2026-01-08 16:59:24,anjali.kapoor51,EMP0051,PC-FIN-051,source_code.py,Rename,0,0
F000938,2026-02-04 14:00:43,swati.kapoor52,EMP0052,PC-FIN-052,presentation.pptx,Open,0,0
F000939,2026-01-22 14:30:01,swati.kapoor52,EMP0052,PC-FIN-052,report.docx,Copy,0,0
F000940,2026-01-17 08:18:42,swati.kapoor52,EMP0052,PC-FIN-052,meeting_notes.pdf,Write,0,0
F000941,2026-01-11 17:13:46,swati.kapoor52,EMP0052,PC-FIN-052,budget.xlsx,Rename,0,0
F000942,2026-01-07 15:18:19,swati.kapoor52,EMP0052,PC-FIN-052,source_code.py,Open,0,0
F000943,2026-01-05 22:55:07,swati.kapoor52,EMP0052,PC-FIN-052,timesheet.xlsx,Open,0,0
F000944,2026-01-16 06:49:50,swati.kapoor52,EMP0052,PC-FIN-052,timesheet.xlsx,Rename,0,0
F000945,2026-01-12 07:28:21,swati.kapoor52,EMP0052,PC-FIN-052,report.docx,Write,0,0
F000946,2026-02-02 07:42:39,swati.kapoor52,EMP0052,PC-FIN-052,meeting_notes.pdf,Open,0,0
F000947,2026-01-23 15:22:11,swati.kapoor52,EMP0052,PC-FIN-052,presentation.pptx,Copy,0,0
F000948,2026-02-04 19:46:01,swati.kapoor52,EMP0052,PC-FIN-052,source_code.py,Open,0,0
F000949,2026-01-05 08:21:10,swati.kapoor52,EMP0052,PC-FIN-052,source_code.py,Copy,0,0
F000950,2026-01-31 23:48:40,swati.kapoor52,EMP0052,PC-FIN-052,meeting_notes.pdf,Open,0,0
F000951,2026-01-22 16:50:48,swati.kapoor52,EMP0052,PC-FIN-052,presentation.pptx,Open,0,0
F000952,2026-02-02 15:25:13,swati.kapoor52,EMP0052,PC-FIN-052,budget.xlsx,Copy,0,0
F000953,2026-02-07 15:04:47,kiran.iyer53,EMP0053,PC-LEG-053,budget.xlsx,Write,0,0
F000954,2026-02-05 15:24:20,kiran.iyer53,EMP0053,PC-LEG-053,design_spec.docx,Rename,0,0
F000955,2026-01-13 17:02:28,kiran.iyer53,EMP0053,PC-LEG-053,budget.xlsx,Open,0,0
F000956,2026-02-06 10:42:59,kiran.iyer53,EMP0053,PC-LEG-053,meeting_notes.pdf,Rename,0,0
F000957,2026-01-27 15:00:20,kiran.iyer53,EMP0053,PC-LEG-053,timesheet.xlsx,Write,0,0
F000958,2026-01-06 08:06:38,kiran.iyer53,EMP0053,PC-LEG-053,source_code.py,Open,0,0
F000959,2026-02-07 08:31:35,kiran.iyer53,EMP0053,PC-LEG-053,source_code.py,Rename,0,0
F000960,2026-01-08 13:02:50,kiran.iyer53,EMP0053,PC-LEG-053,timesheet.xlsx,Rename,0,0
F000961,2026-01-16 09:52:27,kiran.iyer53,EMP0053,PC-LEG-053,meeting_notes.pdf,Open,0,0
F000962,2026-01-07 05:19:42,kiran.iyer53,EMP0053,PC-LEG-053,budget.xlsx,Rename,0,0
F000963,2026-01-25 23:17:21,kiran.iyer53,EMP0053,PC-LEG-053,timesheet.xlsx,Write,0,0
F000964,2026-01-05 21:23:04,kiran.iyer53,EMP0053,PC-LEG-053,presentation.pptx,Rename,0,0
F000965,2026-01-20 11:01:18,kiran.iyer53,EMP0053,PC-LEG-053,meeting_notes.pdf,Copy,0,0
F000966,2026-01-06 16:59:33,kiran.iyer53,EMP0053,PC-LEG-053,source_code.py,Open,0,0
F000967,2026-01-24 07:16:49,kiran.iyer53,EMP0053,PC-LEG-053,meeting_notes.pdf,Rename,0,0
F000968,2026-01-08 08:13:37,kiran.iyer53,EMP0053,PC-LEG-053,timesheet.xlsx,Open,0,0
F000969,2026-01-15 05:19:53,kiran.iyer53,EMP0053,PC-LEG-053,timesheet.xlsx,Open,0,0
F000970,2026-02-05 18:55:44,kiran.iyer53,EMP0053,PC-LEG-053,source_code.py,Rename,0,0
F000971,2026-02-05 14:06:57,kiran.iyer53,EMP0053,PC-LEG-053,presentation.pptx,Open,0,0
F000972,2026-01-20 17:26:05,kiran.iyer53,EMP0053,PC-LEG-053,design_spec.docx,Rename,0,0
F000973,2026-01-18 15:08:04,kiran.iyer53,EMP0053,PC-LEG-053,report.docx,Open,0,0
F000974,2026-01-07 17:02:30,kiran.iyer53,EMP0053,PC-LEG-053,timesheet.xlsx,Rename,0,0
F000975,2026-01-26 12:16:10,kiran.iyer53,EMP0053,PC-LEG-053,source_code.py,Copy,0,0
F000976,2026-01-06 10:11:41,kiran.iyer53,EMP0053,PC-LEG-053,source_code.py,Open,0,0
F000977,2026-02-10 15:30:13,kiran.iyer53,EMP0053,PC-LEG-053,design_spec.docx,Copy,0,0
F000978,2026-02-13 12:26:00,karthik.bose54,EMP0054,PC-SAL-054,design_spec.docx,Rename,0,0
F000979,2026-02-06 15:49:53,karthik.bose54,EMP0054,PC-SAL-054,budget.xlsx,Write,0,0
F000980,2026-02-05 09:27:13,karthik.bose54,EMP0054,PC-SAL-054,source_code.py,Write,0,0
F000981,2026-01-13 16:18:22,karthik.bose54,EMP0054,PC-SAL-054,budget.xlsx,Write,0,0
F000982,2026-02-07 11:37:18,karthik.bose54,EMP0054,PC-SAL-054,meeting_notes.pdf,Copy,0,0
F000983,2026-02-09 16:07:45,karthik.bose54,EMP0054,PC-SAL-054,presentation.pptx,Rename,0,0
F000984,2026-02-11 13:00:07,karthik.bose54,EMP0054,PC-SAL-054,presentation.pptx,Copy,0,0
F000985,2026-01-17 14:36:11,karthik.bose54,EMP0054,PC-SAL-054,timesheet.xlsx,Open,0,0
F000986,2026-02-12 09:45:02,karthik.bose54,EMP0054,PC-SAL-054,budget.xlsx,Copy,0,0
F000987,2026-01-03 14:43:25,karthik.bose54,EMP0054,PC-SAL-054,budget.xlsx,Copy,0,0
F000988,2026-01-18 19:36:00,karthik.bose54,EMP0054,PC-SAL-054,design_spec.docx,Copy,0,0
F000989,2026-01-08 16:00:26,karthik.bose54,EMP0054,PC-SAL-054,report.docx,Rename,0,0
F000990,2026-01-14 11:09:46,karthik.bose54,EMP0054,PC-SAL-054,design_spec.docx,Open,0,0
F000991,2026-01-24 10:26:24,karthik.bose54,EMP0054,PC-SAL-054,design_spec.docx,Rename,0,0
F000992,2026-01-29 14:54:40,karthik.bose54,EMP0054,PC-SAL-054,budget.xlsx,Copy,0,0
F000993,2026-01-23 08:42:54,rohan.joshi55,EMP0055,PC-LEG-055,design_spec.docx,Copy,0,0
F000994,2026-02-01 12:17:27,rohan.joshi55,EMP0055,PC-LEG-055,report.docx,Rename,0,0
F000995,2026-01-01 11:10:03,rohan.joshi55,EMP0055,PC-LEG-055,timesheet.xlsx,Open,0,0
F000996,2026-01-30 12:13:26,rohan.joshi55,EMP0055,PC-LEG-055,report.docx,Rename,0,0
F000997,2026-01-10 09:11:27,rohan.joshi55,EMP0055,PC-LEG-055,timesheet.xlsx,Open,0,0
F000998,2026-01-31 15:33:04,rohan.joshi55,EMP0055,PC-LEG-055,source_code.py,Write,0,0
F000999,2026-01-23 09:14:28,rohan.joshi55,EMP0055,PC-LEG-055,budget.xlsx,Rename,0,0
