id,date,user,employee_id,pc,activity,off_hours_flag
L002985,2026-01-28 08:39:20,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002986,2026-01-28 15:11:59,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002987,2026-01-29 09:06:20,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002988,2026-01-29 15:31:58,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002989,2026-01-30 09:52:57,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002990,2026-01-30 16:14:43,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002991,2026-02-02 12:48:32,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002992,2026-02-02 19:57:50,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002993,2026-02-03 06:29:35,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002994,2026-02-03 13:42:51,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002995,2026-02-04 11:14:58,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002996,2026-02-04 19:54:28,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002997,2026-02-05 20:43:06,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L002998,2026-02-06 03:27:26,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L002999,2026-02-06 15:19:36,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L003000,2026-02-06 22:32:48,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L003001,2026-02-09 20:23:34,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L003002,2026-02-10 05:20:55,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L003003,2026-02-10 12:27:58,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L003004,2026-02-10 20:07:53,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L003005,2026-02-12 19:39:18,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L003006,2026-02-13 03:36:51,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L003007,2026-02-13 06:58:30,manoj.menon48,EMP0048,PC-IT -048,Logon,0
L003008,2026-02-13 13:47:41,manoj.menon48,EMP0048,PC-IT -048,Logoff,0
L003009,2026-01-01 23:53:40,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003010,2026-01-02 06:31:57,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003011,2026-01-02 09:10:47,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003012,2026-01-02 16:46:55,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003013,2026-01-05 16:46:35,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003014,2026-01-06 01:46:22,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003015,2026-01-06 08:32:51,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003016,2026-01-06 15:30:08,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003017,2026-01-07 10:16:48,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003018,2026-01-07 18:24:11,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003019,2026-01-08 14:20:21,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003020,2026-01-08 20:58:15,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003021,2026-01-09 10:58:44,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003022,2026-01-09 17:22:48,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003023,2026-01-14 12:44:45,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003024,2026-01-14 20:12:45,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003025,2026-01-15 07:56:41,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003026,2026-01-15 15:53:54,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003027,2026-01-16 17:52:42,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003028,2026-01-17 01:12:49,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003029,2026-01-19 13:24:11,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003030,2026-01-19 21:55:13,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003031,2026-01-20 22:07:29,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003032,2026-01-21 05:14:10,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003033,2026-01-21 01:47:01,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003034,2026-01-21 10:03:31,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003035,2026-01-22 14:12:05,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003036,2026-01-22 22:39:00,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003037,2026-01-23 15:14:14,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003038,2026-01-24 00:10:39,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003039,2026-01-25 14:38:13,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003040,2026-01-25 20:39:30,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003041,2026-01-26 13:07:55,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003042,2026-01-26 19:57:50,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003043,2026-01-27 08:12:42,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003044,2026-01-27 16:25:41,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003045,2026-01-28 13:11:04,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003046,2026-01-28 20:56:56,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003047,2026-01-29 07:59:36,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003048,2026-01-29 16:33:35,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003049,2026-01-30 14:17:12,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003050,2026-01-30 22:49:46,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003051,2026-01-31 14:39:16,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003052,2026-01-31 22:41:47,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003053,2026-02-03 14:41:03,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003054,2026-02-03 23:14:44,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003055,2026-02-04 16:26:17,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003056,2026-02-04 22:48:11,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003057,2026-02-05 12:33:48,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003058,2026-02-05 18:41:37,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003059,2026-02-06 05:58:26,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003060,2026-02-06 13:34:16,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003061,2026-02-09 16:51:01,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003062,2026-02-10 01:49:15,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003063,2026-02-10 14:04:58,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003064,2026-02-10 20:49:57,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003065,2026-02-11 09:40:40,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003066,2026-02-11 15:58:04,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003067,2026-02-12 15:37:51,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003068,2026-02-12 23:30:35,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003069,2026-02-13 09:06:30,sneha.verma49,EMP0049,PC-FIN-049,Logon,0
L003070,2026-02-13 15:49:24,sneha.verma49,EMP0049,PC-FIN-049,Logoff,0
L003071,2026-01-01 10:50:15,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003072,2026-01-01 19:40:05,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003073,2026-01-02 13:48:06,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003074,2026-01-02 21:40:39,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003075,2026-01-05 03:20:56,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003076,2026-01-05 11:53:31,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003077,2026-01-06 07:58:51,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003078,2026-01-06 15:18:23,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003079,2026-01-07 13:04:06,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003080,2026-01-07 21:06:03,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003081,2026-01-08 09:24:25,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003082,2026-01-08 15:41:39,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003083,2026-01-09 09:38:50,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003084,2026-01-09 17:37:35,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003085,2026-01-10 15:56:39,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003086,2026-01-10 23:48:06,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003087,2026-01-12 15:29:33,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003088,2026-01-12 22:28:37,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003089,2026-01-13 07:38:45,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003090,2026-01-13 13:50:54,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003091,2026-01-14 08:36:08,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003092,2026-01-14 16:30:51,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003093,2026-01-15 11:46:39,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003094,2026-01-15 19:06:40,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003095,2026-01-16 15:03:08,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003096,2026-01-16 21:59:14,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003097,2026-01-19 09:56:34,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003098,2026-01-19 18:16:09,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003099,2026-01-20 09:21:18,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003100,2026-01-20 16:27:41,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003101,2026-01-22 14:03:15,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003102,2026-01-22 21:34:31,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003103,2026-01-23 16:27:22,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003104,2026-01-23 23:02:32,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003105,2026-01-26 10:42:30,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003106,2026-01-26 18:47:33,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003107,2026-01-27 13:21:54,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003108,2026-01-27 21:06:00,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003109,2026-01-28 13:26:21,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003110,2026-01-28 19:55:33,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003111,2026-01-29 15:02:31,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003112,2026-01-29 21:42:00,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003113,2026-02-02 09:47:49,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003114,2026-02-02 18:39:16,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003115,2026-02-03 15:13:25,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003116,2026-02-03 21:46:34,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003117,2026-02-04 10:04:22,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003118,2026-02-04 16:09:46,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003119,2026-02-05 09:12:40,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003120,2026-02-05 16:58:05,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003121,2026-02-06 04:01:12,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003122,2026-02-06 10:36:48,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003123,2026-02-09 10:35:15,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003124,2026-02-09 17:07:23,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003125,2026-02-11 17:01:53,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003126,2026-02-12 01:03:49,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003127,2026-02-12 15:07:21,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003128,2026-02-12 23:55:51,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003129,2026-02-13 09:51:23,rohan.chatterjee50,EMP0050,PC-ENG-050,Logon,0
L003130,2026-02-13 17:50:20,rohan.chatterjee50,EMP0050,PC-ENG-050,Logoff,0
L003131,2026-01-01 23:56:27,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003132,2026-01-02 08:34:33,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003133,2026-01-02 08:59:08,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003134,2026-01-02 17:22:12,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003135,2026-01-05 13:40:15,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003136,2026-01-05 22:26:01,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003137,2026-01-06 13:54:34,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003138,2026-01-06 20:47:31,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003139,2026-01-07 09:40:50,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003140,2026-01-07 16:31:14,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003141,2026-01-08 12:37:56,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003142,2026-01-08 20:05:57,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003143,2026-01-09 15:50:42,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003144,2026-01-09 23:41:22,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003145,2026-01-12 15:23:31,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003146,2026-01-12 22:56:55,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003147,2026-01-13 14:33:44,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003148,2026-01-13 22:00:43,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003149,2026-01-14 11:37:25,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003150,2026-01-14 19:32:16,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003151,2026-01-15 14:13:14,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003152,2026-01-15 22:54:18,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003153,2026-01-16 09:13:19,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003154,2026-01-16 16:29:49,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003155,2026-01-19 09:05:08,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003156,2026-01-19 17:20:25,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003157,2026-01-20 12:14:37,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003158,2026-01-20 18:22:01,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003159,2026-01-21 10:28:29,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003160,2026-01-21 17:46:20,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003161,2026-01-22 12:17:24,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003162,2026-01-22 18:21:50,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003163,2026-01-23 09:04:22,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003164,2026-01-23 17:46:37,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003165,2026-01-26 07:17:59,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003166,2026-01-26 13:58:58,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003167,2026-01-27 10:34:12,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003168,2026-01-27 17:34:16,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003169,2026-01-28 09:47:52,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003170,2026-01-28 18:06:11,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003171,2026-01-29 08:38:08,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003172,2026-01-29 17:37:50,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003173,2026-01-30 15:58:16,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003174,2026-01-30 21:59:48,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003175,2026-02-02 11:25:52,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003176,2026-02-02 19:10:15,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003177,2026-02-03 11:32:48,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003178,2026-02-03 20:24:04,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003179,2026-02-04 09:46:47,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003180,2026-02-04 16:24:33,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003181,2026-02-05 13:35:48,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003182,2026-02-05 21:00:10,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003183,2026-02-06 10:05:20,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003184,2026-02-06 18:37:34,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003185,2026-02-09 11:54:35,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003186,2026-02-09 18:00:00,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003187,2026-02-10 16:19:47,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003188,2026-02-10 22:21:31,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003189,2026-02-11 16:21:14,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003190,2026-02-11 23:36:40,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003191,2026-02-12 11:49:44,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003192,2026-02-12 19:26:30,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003193,2026-02-13 02:50:02,anjali.kapoor51,EMP0051,PC-FIN-051,Logon,0
L003194,2026-02-13 11:36:01,anjali.kapoor51,EMP0051,PC-FIN-051,Logoff,0
L003195,2026-01-01 10:40:51,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003196,2026-01-01 18:29:23,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003197,2026-01-02 16:24:13,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003198,2026-01-03 01:14:58,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003199,2026-01-05 10:28:40,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003200,2026-01-05 19:09:43,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003201,2026-01-06 07:35:11,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003202,2026-01-06 13:40:57,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003203,2026-01-07 12:11:12,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003204,2026-01-07 18:23:42,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003205,2026-01-08 09:14:18,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003206,2026-01-08 17:13:01,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003207,2026-01-09 06:33:00,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003208,2026-01-09 13:03:55,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003209,2026-01-12 07:34:26,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003210,2026-01-12 15:00:31,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003211,2026-01-13 19:55:13,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003212,2026-01-14 02:18:36,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003213,2026-01-14 11:45:42,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003214,2026-01-14 19:11:09,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003215,2026-01-15 18:37:12,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003216,2026-01-16 02:07:38,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003217,2026-01-16 09:00:09,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003218,2026-01-16 16:20:22,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003219,2026-01-19 10:36:56,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003220,2026-01-19 18:05:18,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003221,2026-01-20 04:05:18,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003222,2026-01-20 12:01:38,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003223,2026-01-21 10:53:45,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003224,2026-01-21 19:16:22,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003225,2026-01-22 16:54:11,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003226,2026-01-23 00:08:53,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003227,2026-01-23 13:27:29,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003228,2026-01-23 20:36:43,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003229,2026-01-26 14:02:15,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003230,2026-01-26 22:41:38,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003231,2026-01-27 16:34:18,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003232,2026-01-28 00:34:17,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003233,2026-01-28 14:57:13,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003234,2026-01-28 23:40:47,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003235,2026-01-29 15:07:23,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003236,2026-01-29 21:21:09,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003237,2026-01-30 15:20:26,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003238,2026-01-30 22:41:36,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003239,2026-02-02 06:44:43,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003240,2026-02-02 14:59:40,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003241,2026-02-03 15:54:12,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003242,2026-02-03 23:05:36,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003243,2026-02-05 17:20:42,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003244,2026-02-06 01:35:27,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003245,2026-02-06 06:35:42,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003246,2026-02-06 13:19:18,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003247,2026-02-09 16:10:53,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003248,2026-02-09 22:14:08,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003249,2026-02-10 09:34:47,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003250,2026-02-10 16:45:08,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003251,2026-02-11 15:43:17,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003252,2026-02-11 22:10:54,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003253,2026-02-12 08:02:57,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003254,2026-02-12 16:04:27,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003255,2026-02-13 14:53:40,swati.kapoor52,EMP0052,PC-FIN-052,Logon,0
L003256,2026-02-13 23:19:44,swati.kapoor52,EMP0052,PC-FIN-052,Logoff,0
L003257,2026-01-01 17:24:44,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003258,2026-01-02 00:20:13,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003259,2026-01-02 00:49:24,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003260,2026-01-02 09:07:28,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003261,2026-01-05 07:26:01,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003262,2026-01-05 16:24:05,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003263,2026-01-06 08:42:04,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003264,2026-01-06 15:21:46,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003265,2026-01-07 15:53:42,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003266,2026-01-07 22:23:55,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003267,2026-01-08 11:06:52,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003268,2026-01-08 18:05:45,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003269,2026-01-09 08:13:59,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003270,2026-01-09 15:51:29,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003271,2026-01-12 10:11:00,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003272,2026-01-12 17:23:23,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003273,2026-01-13 10:29:14,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003274,2026-01-13 16:41:06,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
L003275,2026-01-14 14:23:02,kiran.iyer53,EMP0053,PC-LEG-053,Logon,0
L003276,2026-01-14 20:35:09,kiran.iyer53,EMP0053,PC-LEG-053,Logoff,0
